,ID,shortcode,text,hashtags,comments,likes
11,,,"#AFPrepost @guardian_sport 📷 @photogator96 - The glamour of the Rugby World Cup. In the end, Italy lost the game 49-3 to South Africa.

#Italy #SouthAfrica #sport #RWC2019 #rugby #RugbyWorldCup #Japan #sports
Photo by @photogator96",afprepost italy southafrica sport rwc2019 rugby rugbyworldcup japan sports,"|I earn $5000 weekly by investing my bitcoin with @invest_with_panky1 ,all thanks to Mr Scott panky. DM to get started|😮|Tea baggers",571
12,,,"#AFPrepost 📷 @iandrej - World Champion 🇩🇪 -
.
Germany's Niklas Kaul celebrates after winning the Men's Decathlon at the 2019 IAAF Athletics World Championships at the Khalifa International stadium in Doha on October 3, 2019.
.
#iaafdoha2019 #doha2019 #athletics #trackandfield #becreative #qatar🇶🇦 #decathlon #men #power",afprepost iaafdoha2019 doha2019 athletics trackandfield becreative qatar decathlon men power,|@iandrej 👌👌👌,251
13,,,"AFP Photo - Defending champion Kevin decathlon title bid ends in tears - Khalifa International stadium in Doha on October 3, 2019.
.
Kevin Mayer's bid to retain his world decathlon crown ended in tears on Thursday after the injured Frenchman limped out of the competition in the pole vault.
.
Mayer, who had only just taken the lead in the overall standings after the discus, saw his title defence go up in flames after failing to register a vault.
.
The 2017 champion twice aborted jumps on his approach, slumping to the mattress in tears after his second failed effort.
.  #AFPsport #SportPhoto #SportPhotography #Sport #KevinMayer #polevault",afpsport sportphoto sportphotography sport kevinmayer polevault,|👏|Courage bon rétablissement !,216
14,,,"AFP Photo 📷 @kudryavtsev4 - China's Gong Lijiao competes in the Women's Shot Put final at the 2019 IAAF Athletics World Championships at the Khalifa International stadium in Doha on October 3, 2019.
 #AFPsport #SportPhoto #SportPhotography #Sport #ShotPut #Athletics #Athlete #Athletes #bnw #bn #blackandwhite #bnphotography",afpsport sportphoto sportphotography sport shotput athletics athlete athletes bnw bn blackandwhite bnphotography,|Great shot.Very nice 👍,262
15,,,"AFP Photo @kudryavtsev4 - Italy's Daisy Osakue competes in the Women's Discus Throw heats at the 2019 IAAF Athletics World Championships at the Khalifa International stadium in Doha on October 2, 2019.  #AFPsport #SportPhoto #SportPhotography #Sport #Athletics #Athletes",afpsport sportphoto sportphotography sport athletics athletes,|👏👏👏|The predator,450
16,,,"AFP Photo 📷@kudryavtsev4 - USA's Noah Lyles celebrates gold in the Men's 200m final at the 2019 IAAF Athletics World Championships at the Khalifa International stadium in Doha, October, 2019.  #AFPsport #SportPhoto #SportPhotography #Sport #Athletics #Athletes",afpsport sportphoto sportphotography sport athletics athletes,|👌👌👌|مثل همیشه خوب و عالی بودش...موفق باشید❤❤❤,163
17,,,"AFP Photo 📷 @gabrielbouys - New Zealand's scrum-half Brad Weber runs with the ball during the Japan 2019 Rugby World Cup Pool B match between New Zealand and Canada at the Oita Stadium in Oita on October 2, 2019.  #AFPsport #SportPhoto #SportPhotography #Sport #RWC #RWC2019 #Rugby #Rugbygram #RugbyWorldCup #InstaRugby",afpsport sportphoto sportphotography sport rwc rwc2019 rugby rugbygram rugbyworldcup instarugby,|👏@gabrielbouys 👌🔝,295
18,,,"AFP Photo 📷 @iandrej - USA's Christian Taylor competes in the Men's Triple Jump final at the 2019 IAAF World Athletics Championships at the Khalifa International Stadium in Doha on September 29, 2019. #doha #athlete #athletics #afpsport #sport #sportphotography #sports",doha athlete athletics afpsport sport sportphotography sports,|Another blurry image from sports. And they call it professional photography now,329
19,,,"AFP Photo 📷 @kudryavtsev4 - An athlete competes in the Men's Long Jump heats at the 2019 IAAF World Athletics Championships at the Khalifa International stadium in Doha on September 27, 2019. #doha #athlete #athletics #afpsport #sport #sportphotography #sports",doha athlete athletics afpsport sport sportphotography sports,"|Amazing!|@emilasa 👍|Very nice 👏|Make huge profit through forex trading with the help of a legitimate account manager, with your investment of $5000 you're guarantee of earning up to $46,000 in a week. Contact Mr Porter for more information 👇👇👇
@samwell_m_porter 
Smptrades45@gmail.com|Wow, nice penis!",755
20,,,"#AFPrepost @guardian_sport 📷  @mrasfan and @berryadek - Welcome to the world of octopush, a sport that is a kind of underwater hockey. Octopush was invented in the 1950s in Britain to help divers keep fit during the winter months. It has gained a small but dedicated following in Europe and Asia. This year the sport will make its debut at the Southeast Asian Games, the region's biennial mini-Olympics.

#sport #octopush #watersport #watersports #swimming #hockey #pool #Malaysia
#underwater #underwaterphotography  #AFPsport #SportPhoto #SportPhotography",afprepost sport octopush watersport watersports swimming hockey pool malaysia underwater underwaterphotography afpsport sportphoto sportphotography,"|@lmaaatos @ojvrb mais um pra gincana|Nice! @berryadek & @mrasfan|@giovanna_mug|Make huge profit through forex trading with the help of a legitimate account manager, with your investment of $5000 you're guarantee of earning up to $46,000 in a week. Contact Mr Porter for more information 👇👇👇
@samwell_m_porter 
Smptrades45@gmail.com",510
21,,,"AFP Photo - Christian Coleman wins  world 100m gold - 📷 @kudryavtsev4 📷 @jewel_samad 📷 @iandrej 📷 Antonin Thuillier
.
US sprinter Christian Coleman blasted to the 100 metres title at the World Championships in Doha on Saturday, outclassing the field in a personal best of 9.76 sec.
.
Coleman, who before the championships avoided a lengthy ban for missing doping tests, was followed over the line by reigning champion Justin Gatlin and Andre De Grasse.
.  #AFPsport #SportPhoto #SportPhotography #Sport #ChristianColeman #Coleman #Athletics #Athlet #Athlets",afpsport sportphoto sportphotography sport christiancoleman coleman athletics athlet athlets,|👏👏👏👏👍|this is dope,602
22,,,"AFP Photo - 'Shizuoka shock' - hosts Japan shock Ireland at Rugby World Cup - 📷 @anne.christine.poujoulat 📷 William West
.
Kenki Fukuoka struck the killer blow as hosts Japan stunned Ireland 19-12 on Saturday to take a giant step towards a first Rugby World Cup quarter-final spot.
.
The replacement winger wriggled over on the hour mark to score the winning try of a frenetic Pool A clash as the Brave Blossoms added the ""Shizuoka Shock"" to the ""Brighton Miracle"" after toppling South Africa at the 2015 tournament.
.
Japan coach Jamie Joseph insisted the result had not come as a surprise.
.
Ireland coach Joe Schmidt, meanwhile, denied that his side had underestimated Japan.  #AFPsport #SportPhoto #SportPhotography #Sport #RWC #RWC2019 #Rugby #Rugbygram #RugbyWorldCup #InstaRugby #Japan",afpsport sportphoto sportphotography sport rwc rwc2019 rugby rugbygram rugbyworldcup instarugby japan,|👍👍👍👏,294
23,,,"AFP Photo 📷 @kudryavtsev4 - Sporting gesture wows crowd at World Championships -
.
Unheralded 5,000 metre runners Braima Suncar Dabo and shattered rival Jonathan Busby drew the biggest cheer of the World Championships on Friday after a dramatic finish to their race marked by a gesture of sportsmanship.

Both Dabo and Busby had already been lapped and were competing only for pride when their final lap drama unfolded at Doha's Khalifa Stadium.

Aruba's Busby, 33, had slowed to almost a crawl down the back straight on the last lap, lurching forward uncertainly and appearing close to collapse.
.
It was then that Guinea Bissau's Dabo came to Busby's rescue, stopping to prop up his fellow racer and leading him around the final 200 metres to the finish line.
.
With the crowd roaring them on, Busby collapsed after crossing the line and was eventually taken away in a wheelchair.
.  #AFPsport #SportPhoto #SportPhotography #Sport #doha #athlete",afpsport sportphoto sportphotography sport doha athlete,|👏🏽📸|Best sports news of the year.|👏👏|@erikamourao.fotop,420
24,,,"AFP Photo 📷 @d077 - Argentina beat Tonga 28-12 at Rugby World Cup -
.
A first-half hat-trick by hooker Julian Montoya was enough to give Argentina a bonus-point win against Tonga at the Rugby World Cup, beating the spirited Pacific islanders 28-12 on Saturday.
.
The more fancied Argentina capitalised on some Tongan handling errors in the first half to race to a quick lead and resisted a brave fight-back from the underdogs in an entertaining match at the Hanazono Rugby Stadium.
.  #AFPsport #SportPhoto #SportPhotography #Sport #RWC #RWC2019 #Rugby #Rugbygram #RugbyWorldCup #InstaRugby",afpsport sportphoto sportphotography sport rwc rwc2019 rugby rugbygram rugbyworldcup instarugby,|Yoga asana 😂😂|Amazing pictures !|Fantastic!!!!so cooooooool!!!!!|Great shots 👍|@d077 👏🏽👏🏽,231
25,,,"AFP Photo 📷 @anne.christine.poujoulat - Japan's players takes part in a captain's run training session at Shizuoka Stadium Ecopa in Shizuoka on September 27, 2019, on the eve of their Japan 2019 Rugby World Cup Pool A match against Ireland.  #AFPsport #SportPhoto #SportPhotography #Sport #RWC #RWC2019 #Rugby #Rugbygram #RugbyWorldCup #InstaRugby",afpsport sportphoto sportphotography sport rwc rwc2019 rugby rugbygram rugbyworldcup instarugby,|👍|@picsandburpees,202
26,,,"AFP Photo 📷 @oddman1969 📷 William West - Fidow fires Samoa to big win over Russia at Rugby World Cup -
.
Marauding winger Ed Fidow bagged a quickfire double as Samoa beat Russia 34-9 in a bruising Rugby World Cup encounter on Tuesday.
.
Fidow provided the spark in a tempestuous Pool A clash after the Pacific islanders were reduced to 13 men in the first half for two reckless tackles in steamy Kumagaya.
.
""To lose two players, go down to 13 men and we didn't lose on the score, (I'm) really proud of the effort,"" said Samoa coach Steve Jackson.
.
""We knew we would come out after half-time and the boys were still fresh. I'm just glad we got over the line.""
.
Russia coach Lyn Jones bemoaned his team's short, four-day turnaround after his team lost 30-10 to Japan in the tournament-opener on Saturday.
.
#AFPsport #SportPhoto #SportPhotography #Sport #RWC #RWC2019 #Rugby #Rugbygram #RugbyWorldCup #InstaRugby",afpsport sportphoto sportphotography sport rwc rwc2019 rugby rugbygram rugbyworldcup instarugby,|👏👏👏|Amazing pictures 👍,184
27,,,"AFP Photo 📷@mrasfan - Mercedes' British driver Lewis Hamilton leaves the pit to take part in the third practice session for the Formula One Singapore Grand Prix at the Marina Bay Street Circuit in Singapore. September, 2019. #F1 #SingaporeGrandPrix #SingaporePrix #
 #AFPsport #SportPhoto #SportPhotography #Sport #actionsport #motorsport",f1 singaporegrandprix singaporeprix afpsport sportphoto sportphotography sport actionsport motorsport,|👏👏👏|Well done @mrasfan !,294
28,,,"#AFPrepost 📷 @charly.triballeau.afp - Ireland's wing Jacob Stockdale (2nd R) runs with the ball during the Japan 2019 Rugby World Cup Pool A match between Ireland and Scotland at the International Stadium Yokohama in Yokohama on September 22, 2019. CHARLY #TRIBALLEAU / #AFP @afpphoto #photo #picture #agencefrancepresse #photographer #photography #photojournalism #journalist #journalism #reportage #newspaper #agency #press #japan #tokyo #topshot #rugby #rugbyworldcup2019 @rugbyworldcup @rugbyworldcupjp @afpsport #irelandscotland
#RWC
#RWC2019
#Rugby
#Rugbygram
#RugbyWorldCup
#InstaJapan
#InstaRugby",afprepost triballeau afp photo picture agencefrancepresse photographer photography photojournalism journalist journalism reportage newspaper agency press japan tokyo topshot rugby rugbyworldcup2019 irelandscotland rwc rwc2019 rugby rugbygram rugbyworldcup instajapan instarugby,|👏👏👏👍🍺,176
29,,,"AFP Photo - Five-minute blitz gets All Blacks home over Springboks - 📷 @oddman1969 📷 @tkitamura2001
.
Defending champions New Zealand burnished their credentials as favourites for the Rugby World Cup with a hard-fought 23-13 win against top contenders South Africa in a blockbuster match in Yokohama on Saturday.
.
The impressive All Blacks cut the Springboks to ribbons during a five-minute period of dominance in the first half that earned them two converted tries, and then saw off a determined second-half fightback to register the vital Pool B win.
.
Before nearly 64,000 fans in Yokohama's International Stadium, the All Blacks set the game alight with the sensational scoring spree which was against the early run of play.
.
Until then, the Springboks had enjoyed a huge territorial advantage but were unable to cross the line and had to rely on an early Handre Pollard penalty for their only points in the first half.
.
In a frantically paced second half, they came within one try of regaining the lead before late penalties made the game safe for New Zealand.
.  #AFPsport #SportPhoto #SportPhotography #Sport #RWC #RWC2019 #Rugby #Rugbygram #RugbyWorldCup #InstaRugby #AllBlacks #Haka",afpsport sportphoto sportphotography sport rwc rwc2019 rugby rugbygram rugbyworldcup instarugby allblacks haka,|👏👏👏👍|Battle.!!,636
30,,,"AFP Photo - Schizophrenic France survive Pumas scare in Rugby World Cup opener - 📷 @franck_fife 📷 @charly.triballeau.afp 📷 @straydreams
.
France produced some champagne rugby before almost losing the plot and had to survive a last-gasp penalty to pip Argentina 23-21 in their World Cup opener on Saturday.
.
Fly-half Romain Ntamack paced a schizophrenic French performance with 10 points as the three-time finalists hung on to win a pulsating Pool C clash in Tokyo and leave the Pumas staring into the abyss in the tournament's so-called 'group of death'.
.
Argentina, who will now likely need to beat England to avoid an early exit, almost pulled off an astonishing comeback after being sent into battle by an emotional rallying cry from football legend Diego Maradona.
.
Trailing by 17 points at half-time, they fell just short after a last-minute penalty from Emiliano Boffelli sailed just wide, allowing France to claim a crucial victory.
.  #AFPsport #SportPhoto #SportPhotography #Sport #RWC #RWC2019 #Rugby #Rugbygram #RugbyWorldCup #InstaRugby",afpsport sportphoto sportphotography sport rwc rwc2019 rugby rugbygram rugbyworldcup instarugby,|🔥🔥,390
31,,,"AFP Photo 📷 William West - Australia beat Fiji 39-21 at Rugby World Cup - #RWC2019
.
Australia came from behind to overcome a spirited Fiji 39-21 at the Rugby World Cup in a pulsating Pool D encounter under the roof in Sapporo on Saturday.
.
A double from hooker Tolu Latu secured the bonus-point win for the Wallabies and spared their blushes after the Flying Fijians led 14-12 at the break.
.
#AFPsport #SportPhoto #SportPhotography #Sport #RWC #RWC2019 #Rugby #Rugbygram #RugbyWorldCup #InstaRugby",rwc2019 afpsport sportphoto sportphotography sport rwc rwc2019 rugby rugbygram rugbyworldcup instarugby,|👏👏👏|Great shot Willy 👍👍,277
32,,,"#AFPrepost 📷 @torbalancho - Mechanics staff practice change of tires on Mercedes' Finnish driver Valtteri Bottas's car at the pit of the Formula One Singapore Grand Prix night race on September 19, 2019. #mercedesf1team",afprepost mercedesf1team,|🔥🔥🔥|@picsandburpees 🔥🔥🔥🔥🔥|@grant_r_b 😍,610
33,,,"AFP Photo 📷 @mber12 - Repsol Honda Team Spanish rider, Marc Marquez steers his motorbike during a free practice session ahead of the San Marino MotoGP Grand Prix race at the Misano World Circuit Marco Simoncelli on September 14, 2019.  #AFPsport #SportPhoto #SportPhotography #Sport #Moto #MotoGP #SanMarino #sanmarinogp  #motorcycle #actionsports #sport #motorsport",afpsport sportphoto sportphotography sport moto motogp sanmarino sanmarinogp motorcycle actionsports sport motorsport,|Class pic,295
34,,,"AFP Photo 📷 @greg_pix - Argentina beat France to reach Basketball World Cup final -
.
France's Rudy Gobert (L) fights for the ball with Argentina's Luis Scola during the Basketball World Cup semi-final game between Argentina and France in Beijing on September 13, 2019.
 #AFPsport #SportPhoto #SportPhotography #Sport #Basketball #BasketballWC",afpsport sportphoto sportphotography sport basketball basketballwc,|... jeux de mains 😅 .... 📷👏,231
35,,,"AFP Photo 📷@yeaungthu - France eliminate USA from Basketball World Cup in major upset -
.
France blew the Basketball World Cup wide open Wednesday by handing the United States their first loss in the competition in 13 years in their quarterfinal clash, powered by a double-double from big man Rudy Gobert of the Utah Jazz.

The historic 89-79 win for France eliminates the Americans early from the competition in China, dashing their hopes of a third straight title.
.
The prospect of an American exit had looked increasingly possible after the USA sent a squad of second-tier stars and the loss is likely to prompt soul-searching in USA basketball.
.
Gobert, the two-time NBA Defensive Player of the Year, had three blocks, including a key rejection down the stretch to help France seal the victory in the southern Chinese city of Dongguan.
.
The 7ft, 1in centre called the win ""unbelievable"".
.
#Gobert #Basketball #BasketballWorldCup #BasketballWC #basket #allezlesbleus",gobert basketball basketballworldcup basketballwc basket allezlesbleus,|France balled out!,226
36,,,"#AFPrepost 📷 @iandrej - From pole to podium -
.
.
.
#16 #charlesleclerc #formula1  #f1 #becreative",afprepost 16 charlesleclerc formula1 f1 becreative,"|Sir @Leo_proffessional_trader made me who i am today😊...invest to earn minimum profit of $10k with the minimum start up capital of $1k,,,i just got my second profit from sir @Leo_proffessional_trader 
Contact him now to get started",531
37,,,"AFP Photo 📷 @johaynz - Serena - #USopen
.
Serena Williams is wondering when she will start playing like a 23-time Grand Slam champion again in a major final, calling her poor showing in Saturday's US Open final loss ""inexcusable.""
.
Williams fell to 19-year-old Canadian Bianca Andreescu 6-3, 7-5 at Arthur Ashe Stadium on the same court where she won her first Grand Slam title 20 years ago, nine months before Andreescu was born.
.
""I love Bianca. I think she's a great girl. But I think this was the worst match I've played all tournament. It's hard to know that you could do better,"" Williams said.
.
""Bianca obviously played well. I think her returns make me play better and put pressure on my serve.
.
""At the same time it's inexcusable for me to play at that level.""
.  #AFPsport #SportPhoto #SportPhotography #Sport #Tennis #TennisPhoto #TennisPhotography #Serena #SerenaWilliams",usopen afpsport sportphoto sportphotography sport tennis tennisphoto tennisphotography serena serenawilliams,|Wow!|🖤🎾,543
38,,,"#AFPrepost 📷 @charly.triballeau.afp - South Africa's Cheslin Kolbe tackles Japan's Ataata Moeakiola during the friendly rugby match between Japan and South Africa at the Kumagaya Rugby Stadium in Kumagaya on September 6, 2019.
.
.
.
#AFP @afpphoto #photo #picture #agencefrancepresse #photographer #photography #photojournalism #journalist #journalism #reportage #newspaper #agency #press #japan #tokyo #topshot #springboks #rugby #rugbyworldcup2019 #kumagaya @rugbyworldcup @rugbyworldcupjp @afpsport #southafrica #japanrugby",afprepost afp photo picture agencefrancepresse photographer photography photojournalism journalist journalism reportage newspaper agency press japan tokyo topshot springboks rugby rugbyworldcup2019 kumagaya southafrica japanrugby,|Excellent 👍,287
39,,,"AFP Photo 📷 @nackstrand_photography - People compete during the OTILLO Swimrun race from Sandhamn, a small settlement in the central-peripheral part of the Stockholm Archipelago to Uto, a small island in the East of Stockholm archipelago, on September 2, 2019. 320 athletes from 25 nations competed in the 2019 Swimrun competition that was born from a bet. It is a team-sport based on two persons. The team members are linked with a few meter long leash and have to compete running and swimming together. #OTILLO #Swimrun",otillo swimrun,|@runicorn_team|Thank you🙏|Loving the insta! dm our main account @bruteimpact.fashion for a collab and tell them we sent you!!👌,204
40,,,"AFP Photo 📷 @jeff_pachoud - The 170 km Mount Blanc Ultra Trail (UTMB) race around the Mont-Blanc crossing France, Italy and Swiss, in August, 2019. #utmb #mountain",utmb mountain,|@jeff_pachoud magnifique série 👏,272
41,,,"AFP Photo 📷 @timothyclary - Injured Djokovic quits US Open clash with Wawrinka - #USOpen
.
Novak Djokovic of Serbia serves against Stan Wawrinka of Switzerland in their Round Four Men's Singles tennis match during the 2019 US Open at the USTA Billie Jean King National Tennis Center in New York on September 1, 2019.
.  #AFPsport #SportPhoto #SportPhotography #Sport #Tennis #TennisPhoto #TennisPhotography #Djokovic",usopen afpsport sportphoto sportphotography sport tennis tennisphoto tennisphotography djokovic,"|🔥🔥🔥🔥🔥|Great shot 👍|Woao que foto!!!|Stand for humanity
Stand for Kashmir
Kashmir Under Lock Down
STOP CURFEW IN  Jammu and KASHMIR
INNOCENT BEAUTY OF KASHMIR
INNOCENT PEOPLE'S.
Kashmiri have no facilities of any technologies as mobile,telephone, even no internet in jammu and Kashmir. 
They are live in heaven, but now suffering from hell created by Indian army.
Your Able To Care Humanity....|👌📷☺|🤣love it 👍",701
42,,,"#AFPrepost @nbcnews 📷 @brianbielmann - Benji Brand of #Hawaii wipes out on Saturday in Teahupoo, #Tahiti, before the start of the World Surf League 2019 Tahiti pro. #surf
.",afprepost hawaii tahiti surf,|@marine.mhr 😉|👏📷|😎Wow,295
43,,,"#AFPrepost @guardian_sport - An extra runner made it onto the track during the women’s 5,000m event at the African Games in Morocco. 🐈
#cat #cats #Rabat #AfricanGames #Africa #sport #athletics #running #run #trackandfield
Photo by Fadel Senna for @afpsport",afprepost cat cats rabat africangames africa sport athletics running run trackandfield,|😂😂😂|😄|@ndm1981|Hahahaha,518
44,,,"AFP Photo 📷 @michal_cizek_photographer - Mission Winnow Ducati's Italian rider Andrea Dovizioso rides during the third free practice session of the Moto GP Grand Prix of the Czech Republic in Brno on August 3, 2019.  #AFPsport #SportPhoto #SportPhotography #Sport #MotoGP #Moto",afpsport sportphoto sportphotography sport motogp moto,|Great shot|Wow!,451
45,,,"AFP Photo 📷 @franck_fife - Paris Saint-Germain's Italian midfielder Marco Verratti (L) jokes with Paris Saint-Germain's French forward Kylian MBappe (R) during a training session at the Shenzhen Universiade Stadium in Shenzhen on August 2, 2019, on the eve of the French Trophy of Champions football match between Rennes and Paris Saint-Germain. #PSG #Verratti #MBappe",psg verratti mbappe,|👍👍👍,192
46,,,"AFP Photo 📷 @anne.christine.poujoulat - 'My greatest victory': Bernal hails Tour de France triumph -
.
Egan Bernal clinched victory in the Tour de France on Sunday, parading into Paris safely in the overall leader's yellow jersey, becoming the first Colombian winner of cycling's greatest prize and its youngest in more than a century.
.
With the sun setting behind the Arc de Triomphe, the 22-year-old Ineos rider completed the 21 stage, 3,409km (2,118 miles) marathon around France 1min 10sec ahead of 2018 champion and teammate Geraint Thomas.
.
Colombian spectators thronged the Champs Elysees to witness the traditional eight-lap finale, where Australia's Caleb Ewan, also 22, won his third stage of the 2019 edition on the culminating mass bunch sprint.
.
The champion was welcomed by his younger brother Ronald, his parents and girlfriend, Xiomy Guerrero before embracing his teammates.
.  #AFPsport #SportPhoto #SportPhotography #Sport #Cyclism #Cycling #TourdeFrance #Tour2019 #Cyclisme #Velo #TDF2019 #LeTour #eganbernal",afpsport sportphoto sportphotography sport cyclism cycling tourdefrance tour2019 cyclisme velo tdf2019 letour eganbernal,|I like your profile very much!!! 😄😄😄,347
47,,,"AFP Photo 📷 @iandrej - Red Bull's Max Verstappen wins chaotic German Grand Prix -
.
Red Bull's Max Verstappen emerged the winner of a chaotic and thrilling German Grand Prix on Sunday with both Mercedes cars spinning out of contention and Sebastian Vettel weaving his way to second from the back of the grid.
.
With intermittent rain making the Hockenheim circuit slippery and unpredictable pole sitter and championship leader Lewis Hamilton had to settle for 11th after sliding off twice.
.
His teammate Valtteri Bottas crashed out of the race in the closing stages when en route for second place.
.  #AFPsport #SportPhoto #SportPhotography #Sport #SportAction #Motorsport #F1 #FormulaOne #GrandPrix #GermanGrandPrix #HockenheimGP #HockenheimGrandPrix",afpsport sportphoto sportphotography sport sportaction motorsport f1 formulaone grandprix germangrandprix hockenheimgp hockenheimgrandprix,|Superb shot|@grant_r_b 🙌,353
48,,,"AFP Photo 📷 Rodger Bosch - A surfer catches a wave at Dungeons, a famous surfing spot, close to Hout Bay, in Cape Town, on July 26, 2019. This spot, which produces some of South Africa's biggest waves, needs a variety of conditions like wind, swell size, wave period and direction, that often follows storms, to produce huge waves on an offshore reef, which attracts and challenges the surfers. #surfing #surf #surfer #surf_shots",surfing surf surfer surf_shots,|Awesome capture|Catching super waves|Great 🙌,199
49,,,"#AFPrepost 📷 @fxmarit - USA's Katie Ledecky competes in a heat for the women's 1500m freestyle event during the #swimming competition at the 2019 #World_Championships at Nambu University Municipal Aquatics Center in #Gwangju, #South_Korea, on July 22, 2019. @kledecky  #AFPsport #SportPhoto #SportPhotography #Sport #swimming #underwater #fina #FINAGwangju2019 #FINAworlds #underwaterphotography",afprepost swimming world_championships gwangju south_korea afpsport sportphoto sportphotography sport swimming underwater fina finagwangju2019 finaworlds underwaterphotography,|Beautiful|👏👏👏@fxmarit|@ehtiramjabi|Awesome capture,539
