,ID,shortcode,text,hashtags,comments,likes
11,,,WNN KARAOKE: With some exciting new details being revealed about the upcoming ‘Blues Clues’ reboot our resident fan @janai.norman couldn’t help but belt out her favorite song from the iconic children’s show. #wnnfans,wnnfans,|Love it!! Sing it everyday at work when the mail comes !!! Lol|💜💙you two 😊|My two favorites back together 🙌🏽|❤️❤️|No-Mo back together!🤣👍|I start every weekday with this show. 90 minutes of laughter. So good to see you both back together. The fact that Janai knows the mail song from Blue’s Clues made my day. I adore Blue’s Clues.|No.|Goodnight 😴😘🙏🏽♥️|👍,266
12,,,This flashback Friday brought to you by #ArianaGrande! @abcwnn #insomniacs #hightop #FlashbackFriday,arianagrande insomniacs hightop flashbackfriday,"|""Timeless?"" She's only 26 years old! Cicely Tyson is TIMELESS.|I love y’all|Yeah did that in the 80s still doing it. Lol|LOVE this and both of you!!! GREAT team!!! 💓🙋😀",134
13,,,REVEALING STUDY: A new survey suggests nearly half of Americans don’t change their underwear every day. Do you know someone with a habit of re-wearing undergarments? #abcWNN,abcwnn,|Ewwwwwww!!!|Tooooooo funny|Ewwwwwww....🤔|Jack’s comment wins the day. I was laughing so hard I had to stop my workout for a minute!|Wtf|Disgusting! L.O.L🤣|Ugh no one should wear them twice but not this sweating old lady..changed daily|Aw damn this bit must've been right before i woke up|Eewww. Yuck. Disgusting|Love Jack.|Love you Jack!!! 😂🤣😂🤣|Sheiiiiiit|Just nasty! 🤢|Jack for the win🤣🤣🤣🤣|🤢🤢🤢|Yuck|I wanted to puke this morning when you guys did that segment  so disgusting 🤢|Disgusting|😯😯😯😯😭|Jack is the cherry on top of this show 🍒🍒🍒🍒🍒🍒🍒🍒🍒|👏👏yes.  Done.  These folk gone crazy.....wash and change every day  and night toooooo.  #freshkeepitfresh|Crying!!!🤣🤣🤣🤣🤣🤣|😷😷😷😷|😂😂😂😂 que nojo.|I love Jack!|I change mine every day|Every day sometimes twice if i felt sweaty|Roll that beautiful Jack footage 😂😂😂|You go Jack!|Well...its subjective😂 We've all laid in bed for a couple days. Or no sweat no extra bathroom trips. Spent the night at someone's house unexpectedly. Traveled. Showered but had perfectly clean undies. Laundry day...& more! I mean the study comes from ppl telling the truth!😉|🤮|😂😂😂,304
14,,,"While attempting to make homemade pumpkin spice Spam @KennethMoton showed off his “country boy"" skills after @JanaiNorman failed to open the can. #wnnfans #pumpkinspicespam",wnnfans pumpkinspicespam,|💕|GM. Yuk no way am I trying that.😂|With cheese on a panini grill.....Spanini!|😂 you used the knife!!!! 😂😂😂 Now we have something in common! 😂😂|😂😂☠️☠️☠️|😂😂😂😂😂😂 lol he opened it with a knife|Lololol @kennethmoton said no! I feel ya! 😂😂😂|Oh @kennethmoton you’ve done that a time or two before! So funny!|Lmao!! Oh my gosh!! 😝 That was hilarious|Thant stuff is so disgusting|The fact that y’all felt the need for additional pumpkin spice! 😂🤣😂|😂😂😂😂|Masubis 🙌but not with this flavor 😵|Good Morning @abcwnn Happy Friday|😂😂😂😂|You guys make a great team|😂|🤣🤣🤣🤣🤣🤣🤣,423
15,,,CAUGHT ON CAMERA: A man in Virginia was seen wearing a TV on his head and leaving old TV’s on people’s doorstep. #abcWNN #insomniacs,abcwnn insomniacs,|Wrong headline .. tv man . The videos about the baseball|I’m literally watching this right now. 😂|😂|Wrong caption for this post !,169
16,,,CAUGHT ON CAMERA: A man in Virginia was seen wearing a TV on his head and leaving old TV’s on people’s doorstep. #abcWNN #insomniacs,abcwnn insomniacs,|😂😂😂🤣🤣🤣 finally something funny|He should've wrote happy HallowScreen on them 😂😂🤣🤣🤣|😂😂😂😂|🤣🤣🤣🤣|Of all the stuff you see out there this is the most bizarre.|Lmao..... to much time on their hands get a job|Omg cop has better things to do than this.. Pick up the tv and throw it away. Or save it maybe it will be a collector's item one day|🤣🤣🤣.... btw why are the police picking them up|🤔|Lmfao|The tv on his head should've been playing Saturday night live or something!!📺|That’s most def some weird shi|😂😂😂|IMBECILE 😠,280
17,,,Anyone notice the special visitors we have joining us back behind the anchor desk this morning? It always helps to have sources close to the stories.! 😂 #swipe #insomniacs #WNNfans,swipe insomniacs wnnfans,"|Hahahahaha!|Jack is my spirit animal #partylikeajournalist #datovernightlife|Sure did!😂|I missed the shark 🦈. Too funny 😁|😂😂😂|❤️❤️❤️|Yes ! Jack is The Man👍🏻👍🏻|🤣🤣🤣🤣🤣|Lol|No|😂😂😂😂😂|@janai.norman 😍🔥|Love the curls!|😆😆|Kenneth - you weren't yourself yesterday.  Glad to see you back in the happy chair!! 💞|🦖|😂😂😍😍|Love it! You two are always entertaining, love you both!!😎👍🏼🤣🤣🤣",439
18,,,"👋👋👋 Thanks to @kennethmoton’s family for stopping by this week!
.
.
.
#Repost @kennethmoton
・・・
I’ve always called my mom...”my anchor”! 😍 With the mom and sis safely back in SC I’m Miami bound for #NABJ! #family #abcnewsdesk",repost nabj family abcnewsdesk,|👏💪💪💪💯🙏|Blessings|♥️♥️♥️|Is that your wife next to your mom?|Beautiful mother 💖🎉💕|❤️|❤️|Mama Moton is beautiful. We now know where Kenneth gets his looks from.|Mama Moton!!,364
19,,,"Don’t sweat the stress! .
.
.
In this edition of #mindbodyswole our @kennethmoton tried out an infrared sauna...see how long he was able to sweat it out! 😅",mindbodyswole,|Love the immediate exit 😂|Craziness but it sure did brighten my morning. 😰💦|Sounds amazing.,121
20,,,WNN SINGALONG: @janai.norman and @kennethmoton sing “One Sweet Day” by Mariah Carey and Boyz II Men as its 24-year chart record is beaten by Lil Nas X’s ‘Old Town Road’. #wnnfans,wnnfans,|I heard that song many times but don’t remember hearing crying cats on it. 😊✌🏼|Two cool|😂😂|The duet I need|You guys really brighten my day. Watch your show every day from 2:00 to 3:30 out here in California. Super positive way to start my day.|I just saw the @ work I almost died with 🤣😂🤣😂 the pair of u what fun.❤❤|Your dress @janai.norman might have been the cutest ever - loved it!!|If you ask the Jonas brothers what tatoos on my brain is uts thinking iut loud.,166
21,,,BIRTHDAY SURPRISE! A very special and happy birthday to our very own @kennethmoton. We bet he never saw this one coming… #wnnfans,wnnfans,"|Happy Bday!!! Hope you have an Amazing day!!!! 💕❤️|Happiest Birthday Kenneth 🎈Enjoy your day!|Happy Birthday have a great day!!!|Happy birthday 🎉🎂🎈 enjoy your special day!! Keep smiling and Shining 😊|Happy Birthday! 🎂🎉🍷🍾|Happy birthday!!!!|Happy Birthday 🎁 Enjoy your day. Keep up the Good Job. 🔥🔥🔥🔥 Love y’all two together.|Happy birthday! You make everyone's day brighter! Go have fun eat cake! ❤️❤️|Happy Birthday @kennethmoton 🍰 🎉🎈🎁🎂 I’m a Leo too!  My BD is next Tuesday.|Happy Birthday! Pass the mustard please|Happy Birthday! 🎂🎉🎈|Happy Birthday 🎂🎉🎁🎊🎈|Happy birthday Kenneth😊|Happy Birthday!!!! Love you guys|Happy Birthday #KennethMoton and many more 🎂🍰🎁🎉🥳🍾|#wnnabc happy birthday|Happy Birthday! 🎂|Happy Birthday! 💖|Happy birthday @kennethmoton 🎂🎊🎉|Happy birthday 🎉🎈🎊🎁🎂|Happy Birthday 🍾|🎉🎉🎉 Happy Happy Birthday Kenneth!!!|Happy Birthday 😊|Happy Birthday Kenneth!|Happy Birthday
Kenneth!
🎉🥳🍰🎶🎵🎁🎈🎉|Happy birthday 🎂🎈🎂🎉🎉🎈|Happy birthday to you 🎉|Happy birthday|Happy Birthday Kenneth❤️❤️❤️|Happy Birthday K-Mo!  You make the show great!|Happy birthday kenneth|Happy birthday Kenneth! Thank you for always brightening my weekdays.|follow me frnd|Happy birthday @kennethmoton",564
22,,,"Hey #insomniacs...remember @robnelsonabc7?!? Well he had something to say on @abc7ny about a new study that says more people like kissing their dog than kissing their partner. 🐶 💋
.
.
.
@janai.norman @kennethmoton #abcWNN #themix",insomniacs abcwnn themix,"|👍❤️🐕🐶|Ewwww|Yeah..ewww|Nelson should be selling used cars somewhere....|The way things are today I'm not surprised!|I love Rob Nelson!!! Wish he was on the news in my area. 👏👏👏|@vivianberk, watch them online at abc7ny.com/live or download the app",234
23,,,"Have a great holiday weekend! #4thofjuly .
.
.
#Friday #Polka #abcWNN",4thofjuly friday polka abcwnn,|Lol|Happy Holiday Weekend @abcwnn and Team NoMo!❤️|Love the World News Polka|Love the World News Polka|Can't miss the polka song on Friday!!🤣👍💓🤗|I love that song because I know the weekend is here.|They edited it out in San Diego ☹️|Love this for 25+ years.  Wish @abcwnn would post each week.|Yeah pretty sure it wasnt on in New Orleans either,235
24,,,Happy #FourthOfJuly from all of us here at WNN! 🇺🇸🎆🎇,fourthofjuly,|Best duo on tv!!!|Good morning happy fourth🇺🇸🇺🇸 to you all at and|Janine  you are wonderful ! 💕|Love your work chemistry!|❤️❤️❤️❤️❤️❤️|Happy July 4th|Love you guys|Watching y’all right now!!! Happy 4th of July!!!!!|I'm tired of them they don't give the news they give their opinions|Happy 4th of July! 😊👍|happy independent  day US|Same to you two😊 Happy Independence Day 🇺🇸|👍👍|🙌🏼🇺🇸|Happy 4th of July @janai.norman and @kennethmoton|You two are just what the dr ordered💜💜💜|😁🤙🍻|M|Best news show. Period!!!|You both do such a great job!👍📺,578
25,,,Last minute beach bod: @surfyogabeer fitness instructors @dalemoss13 @jenn_amor demonstrate three easy workouts to help you get in tip-top beach ready shape...or as close as possible 😉 #fitness #insomniacs #wnnsummer #summertime #beach #swipe,fitness insomniacs wnnsummer summertime beach swipe,|“I’ll keep my winter body!” 😂 @janai.norman @kennethmoton 👏🏼👏🏼👏🏼👏🏼|👍🏻👍🏻❤️|My loves... 💖  1. Diane Macedo 💕 2. Janai  everyone else can go home ! 😀|I will keep my winter..am still working on my summer 2017 body🤣🤣🤣|👏|😂😂😂😂😂😜😜👍🏻👍🏻👍🏻|@janai.norman @kennethmoton love watching you both! It’s like watching my fun cousins every morning!,325
26,,,"How was your first day of summer?!?
.
.
.
New Polka! Friend of the show @barrybarryfunny stopped by the studio Friday to perform a very special edition of the @abcwnn polka! #WNNsummer #insomniacs",wnnsummer insomniacs,|Janai’s the best hype man ever!❤️🤣|Love the polka and all of abcwnn. Wish the polka was posted every week as I dont always get to see it each week.|Love it ❤️❤️❤️❤️|Too cool|💛🤣👍😂👍🤣👍😂💛|I live for the polka on Friday! 🙂|In the first day of #summer I rolled silverware in a restaurant for four hours and fifty four minutes looking forward to some World News Then.|Omg,273
27,,,It’s #nationalselfieday and we’re celebrating with our fearless anchors and our brilliant producers!!!,nationalselfieday,"|I love you guys ... 💖💖💖💖|Where's Jack? I love all of you|😊|I love these people! ❤️❤️❤️|🙌🏾🙌🏾🙌🏾|Love these guys. Watch them every morning.|👏🏼 ABC WNN is fab all thanks to the people on and off camera|🌟🌟🙌🏻🙌🏻🙌🏻|No way- you got Greig on Instagram! Awesome.  Can’t wait to visit you all in 2 weeks. Xo|You’ve got your clothes on. Loved beach day.  It’s raining here to.|If you are looking for a real account manager search no more  @cathy_anetta_fx is a trusted manager I met online recently. She is an expert trader and maintains the best relationship with her clients. Write her now!|I hate them|Fun show this morning!🔥|💕 LOVE  JANAI !!!! 😍|I love y’all I’m a tell you right now at 4 o’clock in the morning I sit here and giggle at you guys keep up the good work you’re a good team I hate it when 1 of you go on vacation sorry|The BEST!!! 💓|💖🙌😄 love watching y'all|Y'all are on so early in Owensboro, Kentucky. But when I can't sleep you are what I watch. Love seeing you two!! Loved beach day!!!",575
28,,,"The team is back! #HappyMonday
.
.
.
@janai.norman looks like she really missed @kennethmoton 😂",happymonday,|Missed you guys!!!! 💕|Mr. white teeth is back|Yes good morning|Good morning|Nice.|Awwwww|Happy days are here again!!!!|Let’s keep it this way 💕|Welcome back K-Mo!!🤗🎉|👍🏽👍🏽👍🏽👍🏽👍🏽|Hmmmmmm|Good Morning!! Nice to start day with you two!|Happy Monday|🙌🏾|You two are so fun. 😍🇨🇦|YEY!!!!|Yuck😒|Awww..the second pic💖💖💖 welcome back K and J|Yay!!|Missed u guys!!|Love you guys❤️|It is the best team on tv right now👍🏾|YAAASSSS..BACK AT IT!!|Yaaaaaaayyy!!! Yall had me cracking up laughing 🤣🤣🤣 this morning and I was supposed to turn off the TV and go back  to sleep... so glad I didn't. Love you guys and much respect!!|Welcome back ❤️|You guy's & my morning☕are all I need 🎉|😍😍😍😍|You guys are awesome|BEST smiles before 5 a.m.!|So cute together ❤️|#MeToo much?|Much rther see Kendis and Mecedo back 😒|Thank God 💜💙😊|I was so bummed when Kendis and Diane left but you two are awesome and I LOVE watching you guys in the morning!|I sadly quit watching your news program.  This team employs dumb schtick constantly laughing at their immature humor.  Nothing clever creative or intelligent about their banter|You two are refreshing thanks|I challenge you to a fight Mr. white teeth|What's the handle of Page the 17 year girl with the Blooming Spirit y'all showed this morning,873
29,,,Happy #GlobalRunningDay #insomniacs! Here’s a quick ‘Run 101’ for you before you lace up!,globalrunningday insomniacs,|OR you can keep running 🏃 like Bradyrunsamerica|What the best running advice you guys have to share?!|Run into a wall|I want to know what Will’s go to running song is...|Run Flamer Ron,129
30,,,"“First glimpse” of the new royal baby??? 😂😂
.
.
.
#itsaboy #babysussex #royalbaby",itsaboy babysussex royalbaby,|Why poke ridiculous puns at the new family!  No more early mornings with you two cruel media shamers!!! Shame on you!|The baby is white.|This is in very poor taste and disrespectful!! Shame on you guys!! Done watching. 😡😡|Ha ha ha😂 ha ha😃 ha ha ha😀|LMAOOOOO|OMG! For real! 😂😂😂#yourbabysbeautiful|I love ya'll 😂😂😂😂💙💖💙❗ #thebestever 👏🏽👏🏽👏🏽👏🏽👏🏽🤗|When I tell u I cracked up laughing when I saw this in the morning. I almost woke up my son. I love watching u guys in the morning @janai.norman|Lol each fine I see this I laugh out loud!! So funny!! They are a great@ team!!|🤣🤣🤣🤣🤣|😂🤣🤣🤣🤣|Hilarious|Stupid 😒|Omg 😆😆😂|😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂|😂|I choked on my sparkling water🤣|LMBO|Loved it!!! You guy's rock 🙌🎉👑|👏👏👏👏👏|STUPID🤔|😂😂😂🤣🤣❤️|Yes we are family❤️|I hate you guys!!! 😂😂😂|I need to stay up later...|Completely sick. Ya'll need to be committed to an institution. 😂😂😂😂😂😂😂|😂😂😂😂|@abcwnn please post the clip abt washing legs from this morning!!! I’m DEAD!!!!!!!!!!|I love you guys this news it's not boring at all this  news is hilarious and enjoyable. Especially for us night owls out here. I love these young folks. Kenneth Janae and so on... 😀👍👊💓✌🖕👏👏👏👏👏|💯|Stop all that sing a Negro it’s,496
31,,,"See ya bright and early Tuesday morning #insomniacs!
.
.
👋🏾👋🏾 @janai.norman @kennethmoton 😁",insomniacs,"|Always smiles|Okay did I miss it Kenneth? are you officially on WNN?|You are the perfect replacements for Diane and Kendis!  Please don’t leave.|Love you two in the morning I watch every morning and it takes me time to get used to new people but you two I like you are funny|Love you guys...|Great Show|Perfect team together|Keep up the great work.|You both make my mornings!! Hi from Redding California|This is my favorite morning news showbut y’all come back from commercials tell 1 story and then have 10 commercials. 
Oh yea y does Jack b lookin like he’s buzzed 😂😂😂|As usual!|Janai you are a beautiful bright light ! 💕|Good morning and happy Tuesday|Good Morning Everyone There 👋|Omg that anaconda reference was soo funny!!
You two crack me up😆#wnn
#insomniacstatus|You better stop Dancin the egg",519
32,,,"Shout out to all the amazing teachers! 🍎 📚 .
.
.
#happyteacherappreciationweek #swipe",happyteacherappreciationweek swipe,|Great Talent and Show|Good morning|Don't forget it's nurses week too!|Yes monkey got your hand up,263
33,,,Moton Man saves the day! #wnnfans #avengers #endgame #marvel,wnnfans avengers endgame marvel,|Hahaha..more acting lessons needed..you guys play to much🤣🤣🤣|😂😂moton man too funny|Please show this again. The draft pre empted this segment here in Chicago.|LoL.|😄🤩❤❤❤|This is so extra.. I love it! 😂|He took off like Superman when he rescued the anchor. #CompletelyWrong but still funny,178
34,,,While reporting on #AvengersEndgame our own @willganss ran into some trouble. Go to wnnfans.com to see the moment our overnight avenger saves the day!,avengersendgame,"|To me ""#TheAvengers"" (1998) is a underrated movie starring Ralph Fiennes and Uma Thurman I'm sure there are some #wnnfans who agree with me.|What did he do? Cry in the studio? He sure as hell didn't go down to the movie theater. 😂🔥🤔👀",124
35,,,The camera's always rolling folks. #wnnfans #commericialcam #destinyschild #beyonce #bootylicious,wnnfans commericialcam destinyschild beyonce bootylicious,|I was expecting to actually see some body shaking😂😂😂|❤️|I really miss kendis|Cool|Lol!! You guys are awesome!!!,247
36,,,'Thrones News Now' bloopers: @kennethmoton in a wig @janai.norman cracking up...here are your TNN outtakes #ThronesNewsNow #ForTheThrone #GoTS8,thronesnewsnow forthethrone gots8,|😂😂|#FreeTheCurls #EvenKenneths|Too funny!😆|Sooooo funny 😂😂👍🏾|Smh|It's Friday why not have some fun.|Hilarious!|This was brilliant. Don't stop being the best early morning news show.|Do not care|Kenneth be looking good in his wig😂😂. @janai.norman  the blonde kinda looking aight🤣🤣🤣|OMG you are all hysterical. I wish I was awake to see you!!!|Jack can rock a wig any day!|🤣🤣🤣🤣🤣🤣|Loved ❤️the skit,223
37,,,The night is dark and full of terrors insomniacs but tune into Thrones News Now Friday to weather this winter storm! #ThronesNewsNow #GameOfThrones #StayWoke,thronesnewsnow gameofthrones staywoke,|❤️😍,87
38,,,@kennethmoton and @janainorman have certainly picked some interesting names for themselves for this year’s #nationalnameyourselfday… #wnnfans #keyoncé #strawberry,nationalnameyourselfday wnnfans keyoncé strawberry,|❤😍😄|😂😂😂😂|Why strawberry.. I feel asleep during the show 🤣🤣🤣🤣|#keyoncé|I think the chemistry between kenneth & jenai is the best yet! They appear to be having so much fun. Starts my mornings laughing out loud! And will ganss is amazing. Great addition!|@janai.norman Hot chocolate is my name for U....@kennethmoton Keyonce for U|I cracked up when Ken  said Beyonce!🤣🤣🤣,309
