,ID,shortcode,text,hashtags,comments,likes
58,,,"These pages turn 20 today.🎂
You guessed it right - happy 20 birthday to the Amsterdam Treaty!
Signed in 1999 it’s main goals were:
1. Sustainable development
2. Assert EU identity internationally
3. Strengthen European Rights 
4. Preserve freedom security and justice
5. Develop EU law

#amsterdamtreaty #eu #europeancouncil #20yearsago #treaty",amsterdamtreaty eu europeancouncil 20yearsago treaty,"|How many pages is this?|Point 4 very important!|💪🏼🇪🇺🇳🇱🇹🇷|💌❤️🌷🌺🌸🌹💐🇪🇺|Maddelerimize tersinden başlayalım  kalkınmamız daha güvenli olur|HAPPY BIRTHDAY 👏🍾🍾🎂🎂🎉|♥️ 🇪🇺 ♥️|Stealing individual countries sovereignty step by step|🌞🇪🇺💛|Very nice|Earn money weekly trading bitcoin forex with @tradewith_robert 🔥 without you sending money to anyone. 💵💵|😮😮😮|😍😍😍😍|Books! I love books especially those about Human Rights! 🇮🇹|💖|my broken spine at the hotel of police in the toulouse: hemingway in spain - degage !!! d'ou son emanation - trois attentats jp .|loi à pau vengé !|RESPETADA ONU. CPI, CIDH, COMITE ANTI-TORTURA, WIPO, OMS...
YO, DIEGO ALEJANDRO CRISTANCHO CORDERO CON CEDULA DE CIUDADANIA 74371986 DE DUITAMA BOYACA COLOMBIA DENUNCIO:
LA FISCALIA GENERAL DE LA NACION DE COLOMBIA ES UNA AMENAZA CONTRA MI INTEGRIDAD.
EL DAS (DEPARTAMENTO ADMINISTRATIVO DE SEGURIDAD) FUE CERRADO, ACABADO, POR SER UNA ORGANIZACION PARA DELINQUIR Y LA FISCALIA NO ES DIFERENTE.
DURANTE ESTOS AÑOS SE HA DEDICADO AL RESPECTO MIO A DELINQUIR CONTRA MIS DERECHOS, LIBERTADES Y DEBERES.
EL PRIMER EPISODIO NARRABLE ES EL DE PENE ""MAGICO"" ESOS DELINCUENTES DE LA FISCALIA DROGABAN Y PENETRABAN CON ESE ELEMENTO A GENTE ACUSADA DE INFIEL, MARIHUANERA, ETC. TAMBIEN TENIAN UN PENE DE PLOMO PARA MUJERES Y FUE DEL CONOCIMIENTO PUBLICO Y DE ALVARO URIBE VELEZ EN ESE TIEMPO PRESIDENTE DE LOS COLOMBIANOS QUIEN EN LUGAR DE DEJAR SER LA JUSTICIA Y MIS DERECHOS ES BASE DE LOS ACTOS DELINCUENCIALES DE LA FUERZA PUBLICA Y LA FISCALIA. ANTE TANTA VIOLENCIA CONTRA MI HUI A CASA DE MI MAMA EN BOGOTA. SALI DE DUITAMA DESPLAZADO POR LA VIOLENCIA, LAS VIOLACIONES Y AMENAZAS. ELLOS, LA ASOCIACION PARA DELINQUIR CONTRA MI CONTINUARON SUS ATAQUES CONTRA NOSOROS. FUI A LA FISCALIA PRETENDIENDO QUE LOS DELINCUENTES DE DUITAMA ME DEVOLVIERAN UNOS CHEQUES MIOS QUE CHARLY GARCIA DEJO EN MANOS DE GENTE DE DUITAMA Y ME FUERAN RECONOCIDOS MIS DERECHOS DE AUTOR Y PROPIEDAD INTELECTUAL PERO LA FISCALIA ME MALTRATO, NO ME ATENDIO Y ME HIZO SENTIR AMENAZADO; NO ME SOLUCIONO EL PROBLEMA. ANTE LA FISCALIA DENUNCIE A ALVARO URIBE VELEZ, TAMBIEN LO DENUNCIE ANTE CONGRESO, CIDH, CONSEJO DE ESTADO Y ALTAS CORTES Y LO QUE RECIBI FUE AMENAZAS, AMEDRANTAMIENTOS, SILENCIO CRIMINAL Y CARTAS QUE CAUSARON PROBLEMAS FAMILIARES. UN DERECHO MINIMO DE UNA VICTIMA ES EL DERECHO A ELABORACION Y SIN EMBARGO MI FAMILIA NO ELABORA BIEN LOS HECHOS. A MI PAPA LO ASESINARON CUMPLIENDO LAS AMENAZAS HECHAS CONTRA MI. SEGUI PIDIENDO JUSTICIA Y DURANTE UNOS AÑOS CONFIE EN LA FISCALIA PERO NUNCA ME AYUDARON, MAS BIEN ME AMENAZARON Y HASTA HOY LEJOS DE REPRESENTAR A LA JUSTICIA POR LO ESCRITO AQUI Y MUCHOS MAS HECHOS SON UNA AMENAZA CONTRA MI INTEGRIDAD. UNA VEZ REUNIERON UN GRUPO DE NIÑOS DE LA ZONA, LOS TRAS...",1553
59,,,"15 years ago 10 countries joined the EU reuniting Europe since the end of WW2.
Can you name them all?
👉🇨🇿🇵🇱🇭🇺🇸🇰🇸🇮🇪🇪🇱🇻🇱🇹🇲🇹🇨🇾
#EUenlargement #EU15",euenlargement eu15,|Turkey should join|Indonesia|Swiss?|Sorry sorry I'm trying to tell some reasons…😁|How is Serbia possible?|@eucouncil I have been following your page and let me confess that I have been able to get information on the EU council.. could you please let me know the name of the 28 members of the council. thanks.|#oneunion🇪🇺|Czech Poland Hungary Slovakia Slovenia Estonia Latvia Lithuania Morocco Cyprus.|Greetings from Poland 🇵🇱 🇪🇺 I We love EU! 😍 💙💙💙|Cyprus Czech Republic Estonia Hungary Latvia Lithuania Malta Poland Slovakia and Slovenia|Reuniting?! Hahaha more like the framework for a global european superstate where the weaker countries that don’t want to accept damaging migrants are bullied by the rich western ones like Germany and France that are being destroyed from within as we speak.|Czech Republic Poland Hungary Slovakia Slovenia Estonia Latvia Lithuania Malta Cyprus|Soon another enlargement 🙌🙌🇦🇱🇲🇰🇷🇸🇲🇪|we are together 15 years 😍 🇪🇺🇵🇱❤|Greetings from Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿 Proud to be European - let's stay that way 🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺|And a drunk is boss pathetic|Earn money weekly trading bitcoin forex with @tradewith_robert 🔥 without you sending money to anyone. 💵💵|Earn money weekly trading bitcoin forex with @tradewith_robert 🔥 without you sending money to anyone. 💵💵|Pięknie 🐷|🙌🙌🙌🙌🎉🎆|💖|Thanks so much for the update I am keen on studying  the intricacies of European political development. I was in Vienna Austria in March but I'm back in Nigeria now. I hope to visit another EU country soon this time to embark on a study tour.|Do you help people who have no place in this world|🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲 Armenia|🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲|👎👎👎👎👎 Turkey out of this world!!!!!!,1233
60,,,"Peak behind the scenes of today’s EU-Japan summit in Brussels 🇪🇺🇯🇵
.
.
.
#europeanunion #japan #behindthescenes #diplomacy #journalist",europeanunion japan behindthescenes diplomacy journalist,|Sorry~|Not interesting at all|Sure what we really need in these times is more international trade. GDP growth = CO2 emissions growth != prosperity|Did the Council address Japan's decision to restart it's whaling activities and to leave the IWC?|Good morning Mr. Chair how are you? I did extensive research. The result and the truth. Winners occupying the territory of Turkey declare after the Turks First World War killed brutally innocent Muslims living in this country and they made a genocide. It indicates Great Britain France Greece Russia and Italy. . . NO WAR. . . . . .|👏👏👏👏,1174
61,,,"For almost 40 years René and his colleagues measure the thinning layers of ice - combining their research with EU satellite images to monitor the impact of climate change. 
The EU is one of the strongest global actors in pushing for CO2 reductions to limit the impact of climate change.
#EUropeans 🇪🇺
#climatechange #climateaction #greenland #icebergs",europeans climatechange climateaction greenland icebergs,|Amazing!! Let's work together. Shoot us a message when you can.|Is Julian Assange a champion for free speech or a criminal? Vote on my story!|BREXIT MEANS BREXIT|😄😄👍|Good morning Mr. Chair how are you? I did extensive research. The result and the truth. Winners occupying the territory of Turkey declare after the Turks First World War killed brutally innocent Muslims living in this country and they made a genocide. It indicates Great Britain France Greece Russia and Italy. . . NO WAR. . . . . .|The World Health Organisation statistics do not lie unlike the Dutch Government! They are poisoning us and nobody is stopping them! #STOPschipholgrowing #timesupforpoliticiansdrivenbyGREED,334
62,,,"Do you paint Easter eggs in your country?
These were handmade by the Romanian Presidency of the Council of the EU! @ro2019eu 
What traditions do you do in your country?

#easter #easteregggs #traditions #happyeaster",easter easteregggs traditions happyeaster,|🍩|💙💛❤️|🤗🤗🤗🤗💐💐💐💐|Portugal: borrego/cabrito assado folar e amêndoas.|🇪🇺 🇷🇴 🖤|Today in Poland 🇵🇱 we have a Wet Monday 💦  when we throw water over each other especially boys over girls what indicates finding the significant other soon 🙂 And of course we paint eggs! 🐣|Should there be a 2nd referendum on Brexit? Vote on my story!|In Србија they do the same! :)|TEK YILDIZ DEVLETİ KURUCUSU BEN ERDİN KAYA 🙌|💙💛❤️|👏👏💌🌻🌸💐🌺🌹🍦|Yes in 🇬🇷 we paint red eggs for Easter.|România cea frumoasa ! ♥️Cu tradiții și obiceiuri !|@cosminb14|Turkey is a modern country such as in the European Union Turkey must now enter the european union 🇹🇷💚🇪🇺|Damn that’s next level Easter egg painting!|Earn money weekly with @tradewith_robert trading forex and bitcoin.  whatsapp +1 (249) 449-9018|💙💛❤|Dont care. Repeal article 11 and 17.,1299
63,,,"Happy holidays from the Council of the EU! 🇪🇺
Can you guess what's hiding inside the Council logo?
#Easter #HappyEaster #EasterEggs #eucouncil #EU #holidays",easter happyeaster eastereggs eucouncil eu holidays,"|Happy holidays to all of you!!!💝💝💝💝💝|happy Easter to all of you. ☺️💐… so what's hid inside mind me ask? 🐭|💙💛❤️|I love it! 🇪🇺💙|¿Por qué Reino Unido 🇬🇧 tiene su propia moneda 💱 como es la libra 💷 ? Y España 🇪🇸 tiene el euro 💶 y no la peseta? LA MAYOR ESTAFA QUE EUROPA 🇪🇺 HA REALIZADO...|Does the sun ask itself “Am I good? Am I worthwhile? Is there enough of me?” No it burns and it shines. Does the sun ask itself “What does the moon think of me? How does Mars feel about me today?” No it burns it shines. Does the sun ask itself “Am I as big as other suns in other galaxies?” No it burns it shines.🇹🇷🇹🇷|👌🇪🇺❤️|Aid for Sri Lanka I hope?|@anaisbismuth ça c'est du logo !|🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧 🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧|🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧 🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧
🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧
🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧
🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧
🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧|Happy Easter to all🙏🙏|Its a brand new state of the art air purifier so we can finally breathe !!!|Wesołych Świąt!|Türkiye yede bahar geliyor|Hmm when i think of the EU i think of fire and brimstone|What has happened to our society. “Happy holidays”?? Why can’t you just say it’s Easter! I can’t think of a single person who uses happy holidays in eater!|my guess would be #Terreg?|Turkey is a modern country such as in the European Union Turkey must now enter the european union 🇹🇷💚🇪🇺|Earn money weekly with @tradewith_robert trading forex and bitcoin.  whatsapp +1 (249) 449-9018",942
64,,,"Maria was born with a disability she was not supposed to walk or talk. Now she's 10 and she attends regular school with her friends and enjoys surfing in her home country Portugal.🏄🏾‍♀️🌊 Did you know that the EU works on accessibility policies to make the life of disabled people and their carers easier?
#EUropeans 🇪🇺
#accessibility #disability #lisbon #portugal #surfergirl",europeans accessibility disability lisbon portugal surfergirl,"|Awesome post! Message us for something special! ;)|😁😉 Hehe lucky girl she is. 👏👍 EU definitely has a set of policies that really caring humanely and epoch-making. 🌞💌💐🌷🌺🌸🌻|😍😍😍😍😍😍🤗🤗🤗❤️|👍😍|@eucouncil  how does this program work?
I know disability with helpless and I do support what I can better if I know how to connect them with the program|😇🇬🇷💙|Should 4/20 become a national holiday? Check out my story!|There is an European strategy 2010 -2020 that supports programmes for disability 👍|Cool!! 🙂",415
65,,,"From Italy to Spain and to the world - Anna performs and travels with the youth orchestra on a musical exchange.
#EUropeans 🇪🇺 #MusXchange
Happy World Heritage Day! 🎻#WorldHeritageDay",europeans musxchange worldheritageday,|Hello Italians…🐾🐭🌻🍀🌹🌸🌺💌💐🇪🇺|Maravilhoso.|🧡 💛 💚|Love hearing these stories 💕|👍🏿👍🏿👍🏿👏🏿,414
66,,,"“I would like to say words of comfort and solidarity with the whole French nation in the face of the Paris tragedy. 🇫🇷🇪🇺 I say these words not only as the president of the European Council but also as a citizen of Gdańsk 90 percent destroyed and burnt and later rebuilt. You will also rebuild your cathedral. From Strasbourg the French capital of the European Union I call on all the 28 member States to take part in this task” said President of the European Council Donald Tusk today during his report to the European Parliament.
#strasbourg #notredame #paris #eu #euco #donaldtusk #eucopresident #speech",strasbourg notredame paris eu euco donaldtusk eucopresident speech,"|Choque. Tragédia. Tantos séculos de arte e história! Como foi possível acontecer algo assim?! Temos de ser cuidadores mais atentos.|💞|So the money that you are pledging to “rebuild” This Church- is it the STOLEN MONEY FROM VENEZUELA? or what African Country are you stealing it from? Or was it from the money that was Stolen from Greece? MAYBE instead it could be sent to all the Native communities which have been suffering from the OIL Pipelines that the EU has supported. #justsaying|💕💕🔥🌹🌹👌🏿|Wtf! The only tragedy is the fact that our EU Parliament has nothing better to treat than a burning church 😕|Notre 🇨🇵🇬🇷🌍|Must rebuilt|🔵⚪🔴|Nous somme près de vous pour reconstruire tout de suite.|Great words. Exactly how I feel!❤|Support from Portugal 🙏|💔💔💔|Notre vlam|Hotre dame|Why we were not New Zealand one month ago when 50 people died? Why were are not Yemen or Syria where kids die everyday?! But we are Paris because a part of a building got fire!!!! I am sorry but...I am not|👏👏👏👍!|Notre Dam ist feuer und Flamme würde ich Mal sagen|Merci tellement 👏😢 aux @pompiers_paris  à leur immense courage et leur professionnalisme 👏|europaaaa efe emeeee|Merci tellement 👏😢 aux @pompiers_paris  à leur immense courage et leur professionnalisme 👏|Trouver la vérité sur ce qui s'est passé à Nôtre-Dame pourrait remettre l'Europe sur sa voie juste. Mais la probabilité que cela se produise est faible comme c'est le cas d'autres événements de ce type en Europe ces dernières années de même que la vérité sur l'arrivée de Trump aux présidence des États-Unis.
Il y a des choses dans ce monde que nous ne saurons jamais et même lorsque nous les connaissons elles sont considérées comme des «vérités inacceptables» pour des raisons diplomatiques économiques ou politiques.|It's ok all the support and all but why so dramatic ? Like common guys it's the roof and a tower and nothing else ? Ok it's sad but man it don't deserve so much attention|EST mitre dame de toute L monde!|😥😥😥😥😥😥|Notre vlam|The EU must be done away with in the name of european nation-states sovereignty|💌🌹🌸💐🙏🇪🇺🇫🇷|*surprised pikachou*|😟😖😢|#withparis 😭😭😭|What a hypocrisy the tradegy is in Europe we have so many people in need but we care more about a historic monument. Nice we put buildings above humans in an EU that's supposed to be for the humans. Also if you care so much about the church your twice a hypocrite because what a church stands for is a ""connection"" between humans and God and the God that that church ""represents"" once said  to love your neighbour as you love yourself but instead what's going on is that you love your neighbour's house more than you love your neighbour. Do you want to rebuild it? Feel free but don't call this a tradegy and do not call for solidarity. Buildings can be restored but human lives can not so first preserve the lives and then if you still want restore the church....|Ocu kurac da ostanem uz Francusku nama kada su Albanci palili crkve zapad je cutao a zasto pitam se?!|神、十字架を守らず、神の物（聖遺物、神の遺品（いばらの冠））、王の遺品（13世紀の王、ルイ9世が着ていたとされる服）を守ったフランス国民、変では？ノートルダム大聖堂の火災は神の怒りでは？|🙏|800 million for repairs! Can you please also find the funds to modernize all our heating and ban diesel so we can breathe again in europe?
Thank you|Judas 1: 7-8|800 million for repairs! Can you please also find the funds to modernize all our heating and ban diesel so we can breathe again in europe?
Thank you|yasss|TEK YILDIZ DEVLETİ KURUCUSU BEN ERDİN KAYA 😢|Congratulation....Notre Dame🔥🔥🔥🔥🔥🔥...might be @bundeskanzlerin not to help me...i lost contact with my boyfriend...he is RUDIGER W SEIFERT...HE IS CATHOLIC PRIEST...he live in 37franz von kasseler strasse bruehl germany...phone (49)2232211851fax(49)223229386...please help me He is ALIVE OR DIE.....|@emmanuelmacron: Danke President Emmanuel Macron for saying that our UN's Imported Cheese and Macaroni Pasta joke won again today. This is a really great policy as well as @eu2018at said to us last night. Hence we are now bringing back @iloveimportedcheese to @eu2018at you President Emmanuel Macron. LOL. Have a wonderful Wednesday from all of us at the United Nations with me Madame Secretary-General Grace Levine @unitednations @unicef @covergirl @stlouisfed @europeancommission @the_oecd etc.|@eucouncil @emmanuelmacron @eu2018at @iloveimportedcheese: Mike Oldfield's ""The Bell"" is a great song here after our pasa policy from President Emmanuel Macron in 2017 I believe that I posted above because there is that line about the Venician Effect (the arts fields. President Emmanuel Macron's policy involves our right to always fight for the preservation of our values in our peaceful OECD). Also shopping won this time fully. Have a wonderful Wednesday from all of us here at the United Nations with me Madame Secretary-General Grace Levine @unitednations @unicef @covergirl @stlouisfed @the_oecd @europeancommission etc.|Is the hunchback alright?|Apoyemos a @adncoalicion. Los euroescépticos vamos a hacer historia en las europeas. ❤️🇪🇸 www.adñ.org|Now that’s epic|It is horrible 😤😤😤😥😥😥|I for one support increasing tourism in the union’s countries. The fact that atheists get pissy just makes it the slightest bit more enjoyable to see.

Although I do agree with them saying stuff like “this isn’t a tragedy” this is a crime against humanity to lose that place.|#prayforfrance from America 🇫🇷🇺🇸|The Catholic Church has enough money. They don't need donations to help rebuild the cathedral.|OK, ALL YOU ADMINISTRATORES OF RACYNESS, #terrorism #counterterrorism #meltingoverafganistanglaciers #JEFFTHOMAS #KRISTINADAMS #postIRAQIIinterlude #IRSdiscredoWORLDguidoDEATH@aflawedgoodsoul #instagram #todaysmessage #todayspopupofhope #donaldtusk #donaldtuskofficial #DOasDOTsPLURALcommand #pottynoway #followfollowfollowALLleavingsINTRIPLICATETHROUGHALLPROXIESallwayseveryday #boxcritiquecritiqueISDANGEROUS",2784
67,,,"From Spain to Germany on Erasmus+ - Edgar pursues his dream of becoming a mechanic joining thousands of students in the EU's largest exchange programme. 
Did you know you can take part in Erasmus+ as part of your vocational training?
#EUropeans 🇪🇺
#erasmus+ #erasmus",europeans erasmus erasmus,|👏👏💐🌸🌺🌹💌🇪🇺|Erasmus is such a wonderful program. I’m glad that you guys are showing people how beneficial the EU is in all of our lives|💪💪🇪🇺💚|Thank you!!!❤️|🇪🇺,399
68,,,"From France to Finland. Corentin changed his city life to work as a nature guide in Lapland.
For millions of Europeans moving for work study or love has never been easier. #EUropeans 
#filnad #frenchman #france #lapland",europeans filnad frenchman france lapland,|Very good photo because of the composition. I think just need some lighting in this photo then great! 😉|will visit you very soon ! #Love #Europe|💐🌺🌷🌹🌞🇪🇺 hello EU have a nice weekend to all Europeans.|@eucouncil this is my dream. I am so sad I might lose it due to brexit.|#Scotlandisnow|#EUropean 👏|#BREXITMEANSBREXIT|Can anyone help me to study in Europe?|Très bel Insta !|👍🏿👍🏿👏🏿,473
69,,,"This just in!
#brexit flexible extension agreed by EU27 until 31 October! 🇪🇺🇬🇧 #euco #brussels #decision #uk #eu #flextention #summit #eucouncil",brexit euco brussels decision uk eu flextention summit eucouncil,"|Uk never is going to live just completely useless all the way|Kick them out finally have enough of them always getting their extra treatment 🤢|I’m really grateful to the E.U. for your tolerance of our inept UK Government.
The lies that have been repeatedly told by them that we can walk away are just immoral.
I’m pleased that you won’t give up to protect the peace of Northern Ireland. The majority don’t realise the danger that NI currently faces if a physical border is implemented and that the Peace Process will be broken potentially bringing back terrorism.
I’m also grateful that you’ve not forgotten the ones of us that overwhelmingly voted to remain. Northern Ireland Scotland and Gibraltar. The majority of the English vote has dragged us into this mess and that is unforgivable and it’s caused even more division.
There were 16 million that voted to remain and 24 million that didn’t or couldn’t vote thankyou for remembering us ❤️|🔥END HOMELESSNESS IN EUROPE 🔥|🤔|I think that the EU needs to kick the UK out. UK is wasting everyone's time.|The article 50 should be ammended as a result of this procedure.|Hey guys. We are here comparing Eu and USA. Support us.|😅|😅|👍|Exactly in Replica.|https://www.google.com/amp/s/www.washingtonpost.com/amphtml/world/asia_pacific/indonesia-to-probe-warehouse-of-voting-papers-in-malaysia/2019/04/11/593ec660-5c45-11e9-98d4-844088d135f2_story.html|No soy independentista.... Pero si Reino Unido 🇬🇧 tiene derecho a su solicitud de salida de la UE 🇪🇺 ¿Por qué Cataluña no? O España 🇪🇸?|Ew.|Let’s take a long break from this topic and think about the world 🌍 The trade between E.U. and China and the European election are definitely more important.|Khalifa Hafter kills civilians in Libya 🇱🇾 💔🇱🇾|Gay|Europa es un farsa👎. Con Grecia no fueron tan flexibles. Impostores.|¿POR QUÉ EN PAÍSES DE EUROPA TIENEN SU PROPIA MONEDA COMO REINO UNIDO 🇬🇧 LA #LIBRA Y ESPAÑA 🇪🇸 TIENE EL #EURO Y NO LA #PESETA? LA MAYOR ESTAFA QUE EUROPA 🇪🇺 HA REALIZADO... Hay 9 países de la Unión Europea que todavía no han adoptado la moneda 💱 única :Bulgaria 🇧🇬 Croacia 🇭🇷 Dinamarca 🇩🇰 Hungría 🇭🇺 Polonia 🇵🇱 Reino Unido 🇬🇧 República Checa 🇨🇿 Rumanía 🇷🇴 y Suecia 🇸🇪.|Uk never thought it through . Lied to and now this . Glad I no longer live there|Uk is messed up already I know I suffered half my life there . It’s time it woke up and bit the bullet . Hey even Canada is having enough of them . Go figure|Canada is concerned in good trade on CETA and will lessen trade with uk by all accounts and by friends whom have more connections ( modestly ) than I . Business wise . I have studied European socio economics",1382
70,,,"What do EU leaders think about Prime Minister May’s request for a #Brexit extension? 
Watch what they say before their special meeting today in Brussels. #EUCO 
#brussels #bruxelles #eu #summit #brexit",brexit euco brussels bruxelles eu summit brexit,|UK needs to cancel #Brexit for good.|💕💕🔥🌹🌹|My preferred kind of extension: an infinite extension. #revokearticle50|Lmao dalia’s eyes are uneven 😂😂😫😫😂😂😭😭|The problem is that the UK doesnt know if its them of Germany who owns Portugal Ireland Spain Greece now. Both thieves anyway|Vile woman in a vile country with a vile government who doesn’t have any interest in those who didn’t want this! Throw them out!|The EU hold a gun to Britain’s head by threatening to build a Berlin type wall across Ireland. Thank you for ruining the peace process Tusk Juncker and Barnier|thank you so much.💌|The UK people voted to leave no deal Brexit is what we should have. We had a vote and we voted to leave it’s called democracy. This country fought two world wars to have the freedom to vote and democracy and millions of people died for that and if some people think that we can’t live without the EU are much mistaken. This country been through a lot worse and came good and we can do it again. GB 🇬🇧|Coexistence without purpose it’s meaningless! Let’s exercise the fundamental basis premise! European Union common welfare!|Longer extension means you won’t be dealing with May any longer...she’ll be gone in no time! There are several possible leaders who will be happy to leave with no deal...they have trade deals that need arranging with the rest of the planet.🌏🌍🌎|Nih @anggia_wijaya|Unfortunately I doubt that this extension was a good idea from an EU-perspective...|❤️❤️❤️Hi Good days i thinks for all Europe Unione best plans of like Europe and Russia n visa how all Russia n People how Come to London this same for Berlin Paris Brussell Bratislava for all but some time Germany France Britania Europe Russia need some worker s this they have to looks for this bussiness❤️❤️❤️🙌🙌😍❤️❤️❤️|I don't really understand why Merkel and Macron do not speak english while everyone did it. Is there someone able to explain me this fact?|¿POR QUÉ EN PAÍSES DE EUROPA TIENEN SU PROPIA MONEDA COMO REINO UNIDO 🇬🇧 LA #LIBRA Y ESPAÑA 🇪🇸 TIENE EL #EURO Y NO LA #PESETA? LA MAYOR ESTAFA QUE EUROPA 🇪🇺 HA REALIZADO... Hay 9 países de la Unión Europea que todavía no han adoptado la moneda 💱 única :Bulgaria 🇧🇬 Croacia 🇭🇷 Dinamarca 🇩🇰 Hungría 🇭🇺 Polonia 🇵🇱 Reino Unido 🇬🇧 República Checa 🇨🇿 Rumanía 🇷🇴 y Suecia 🇸🇪.|@fateyd ribet|Death to regime iran|👍🏿👍🏿👏🏿,941
71,,,"The special European Council on Brexit has started. 🇪🇺🇬🇧
First off:
📝 UK's Prime Minister May asks the EU leaders for possible Brexit extension.
📝 Later the 27 EU leaders discuss the proposal.
#EUCO #bruxelles #brussels #summit #europeanunion #eu #brexit",euco bruxelles brussels summit europeanunion eu brexit,"|What has changed in the new proposal?|what an impressive building!👏👏👍👍 stay united and keep the momentum Europeans.|love EU love EU love EU.👻👻👻|👍|Are economy is going to collapse do you mean like Italy and Greece aren’t they in the EU last time I looked they where|🇪🇺|🇪🇺|Love EU too❤|The EU hold a gun to Britain’s head by threatening to build a Berlin type wall across Ireland. Thank you for ruining the peace process Tusk Juncker and Barnier|Considering considering considering considering considering considering cons...|......#SathyaSaiBaba 🌎🌍🌎😎😎😎|Thanks God !  corrupt Poroshenko leaving GOD BLESS UKRAINE @eudiplomacy @EUCommission @Elysee @KremlinRussia,,@PutinRF @EmmanuelMacron @bundeskanzlerin @euronews",1988
72,,,"🇪🇺🇨🇳 “The EU met China today in Brussels. In the current global context it shouldn’t be a surprise that trade and economic topped the discusisons at the 21st #EUChina summit. 
For the first time China has agreed to engage with Europe on the issue of industrial subsidies.
But during our talks we did not forget about human rights. As I have stressed many times before human rights are – from our European point of view – as important as economic interests. I expressed again the EU's serious concerns as regards human rights and raised a number of individual cases.”
Donald Tusk European Council President wrapping up the EU China summit.
#bruxelles #brussels #china #foreignaffairs #summit #europeancouncil #eu",euchina bruxelles brussels china foreignaffairs summit europeancouncil eu,|😡😡😡😡😡😡😡😡 Do you at least understand the European Union what you are doing ?))|Should’ve asked them to cut down on the amount of plastics they dump into the ocean and the amount of gas they pump into the atmosphere.|I'm sorry Mr. President I don't stand up against this country at all I was afraid he is gonna push around other people. anyway it's my problem I'll correct my behavior next time.|good🎉🎉🎉|I see lots of men (:|@lenardwangj 🙌🇨🇳|This all leader are evil|I do believe that Europe needs to be quite a bit protectionist when making businesses with China. And to avoid that this country starts to get political influence in European countries like it's happening in South East Asia or Africa the European Union should unify in terms of foreign policy in order to be stronger against economic superpowers. We are much stronger together. We are really weak if each other goes by its own|Wish China and EU Getting better. 🇨🇳🇪🇺|👍|👍|The EU totalitarian manifest is slowly and grindingly taking Europe  into a state that reflects Russia in the 1970’s. We must resist this subtle but intentional centralised power grab. Europes electorate  must unite against this dreadful and dictating power|👌👏👍|Hello congratulations! 🇪🇺🇨🇳👏|......#SathyaSaiBaba 🌍🌎🌍💋🔥|EU had no choice. The reality is that the Western world be EU or the US is declining economically socio politicly and militarily while Asia  in particular China is rising.  Add to that is the current leadership in the United States which has forced many European nations to deal with such countries as China because they can no longer trust the United States|When will the Iranian leaders become so wise to sit and discuss sincerely to the benefit of their nation and the world ??????|😝😝😝 EU|Super zdiecie! 👏|The relativization of the value of human rights the writer introduced in this capitation specifying it is our European point of view i find to be extremely sheepish more than diplomatic and an equiparison of human rights and economic interest (if not for the aspect of quality of life) sounds really unethical.|Alhadullilahi rabil alamin long live great Nigerians long live great Eucouncil long live great ruling party all progressive Congress apc next level up and down long live great ruling party national leader APC next level up and down long live great Mr President final decision congratulations to all progressive Congress apc next level up and down as the winner of the 2019 Nigeria general electionssai APC next level up and downup APC next level.|Khalifa Hafter kills civilians in Libya 🇱🇾😭|It took me this long to realize how similar the eu and China’s flags r|🎆🎆🎆🎆|The word discussion is wrong.|You can’t  trust the Chinese. Don’t be fooled Europe.,1506
