,ID,shortcode,text,hashtags,comments,likes
11,,,"🐶 Happy#NationalBlackDogDay. My name is Flora Lee and I’m an eighteen-month-old Puli puppy. I love coming to campus to explore the MIT List’s public art collection. I also love making new friends—come find me at @mitsap! #PetsofMIT

Learn more about my life: @florathepuli

Image: Jenny Li Fowler/MIT

#mit #dogsofinstagram @nononothing1 @futilityfog @mitlistarts",nationalblackdogday petsofmit mit dogsofinstagram,|Adorable❣️|Happy #Barktober @mitpics !|Cutieeeeee😍😍😍|@sammyjuice|@carmengine|😍😍😍|#puli #pulipower #pulisofinstagram|Did u really have to make this about race? Smh|#wishyouwerehere @nelly_puli @shmuley_the_puli @zigasaurus.rex @miltonthepuli @puli_dogs_of_texas @csinos_the_puli @nelliethepuli @rozi_puli @barneythepuli @cordeliaskeeper and all the rest of the gang!|#wishyouwerehere @pulicacau @puli_princess @rastadogs @pulinsigge @gandalfpulibutt @yumiyoyomojo @puli_power @pulipals @graciethepulipuppy @puliocoelho too!|♥️ this girl|@santtila13 show Kevin|@mitpics give me a scholarship :(|😍😍|hahaha|So pretty this children !|@hannahkrausphotography @therowehouse|@lil._mocha,3269
12,,,"Greater Boston’s annual festival @HubWeek celebrates five years of connecting MIT Boston and the world. “HubWeek has always been about the idea that the future is being created here at the intersection of art science and technology” says Kathleen Kennedy formerly director of special projects at MIT and now executive director of the MIT Center for Collective Intelligence. “We wanted to elevate that message and celebrate the people that are architecting the future."" Learn more about the festival: http://mitsha.re/nDjc50wtIZo

HubWeek’s Fall Festival October 1–3. www.hubweek.org

#mit #hubweek #art #science #technology #innovation #entrepreneurship #community",mit hubweek art science technology innovation entrepreneurship community,"|🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥... can't wait to call MIT as my alma mater !! 🇮🇳 By the way Indian institute of technology has also invented a auto balancing bike|This is disturbing. It's freaking me out and giving me black mirror vibes|So cool|#Apple MacBook Air (13-inch, 1.8GHz dual-core Intel Core i5, 8GB RAM, 128GB SSD) 
https://amzn.to/2OdPy8G",2934
13,,,"🌞 Enjoy the last weekend in September. #AroundMIT

Photo by Lisa Mayer/MIT

#mit #itstheweekend  #takeabreak #cambridgeMA #windowview",aroundmit mit itstheweekend takeabreak cambridgema windowview,|Nice pic Lisa!|❤️❤️❤️|🌹❤️❤️❤️🌹💙🇫🇷❤️🌟🌟🌟🌟🌟🍀🍀🍀🍀|Great picture. Love the perspective...|🌞|Emma Rogers Room?|I'll be there on Sunday ❤️❤️❤️ cannot wait to be back|👌👌👌,4614
14,,,"Solstice makes community solar projects more accessible for people unable to invest in rooftop panels. @solarforgood co-founders Sandhya Murali MBA ’15 (left) and Stephanie Speirs MBA ’17. “We think it’s imperative that we figure out how to make this model of residential solar which can save people money and has the power to impact millions of people across the country scale quickly” Murali says.

Learn more: http://mitsha.re/qrk750ws7i2

#mit #startups #innovation #entrepreneurship #womeninstem @mitsloan #solar #solarpanels #solarenergy",mit startups innovation entrepreneurship womeninstem solar solarpanels solarenergy,|Hmmmm|👍😍|Awesome...🙌👍🔥,2100
15,,,"@MITAdmissions has six new bloggers and are super excited about them! https://mitadmissions.org/blogs

Ankita D. ’23 of New Hampshire an autodidact dancer (and dancing autodidact) proud author of a 200 page fanfiction about volleyball anime and survivor of a Snively-esque summer subsisting on mostly gummy worms in Taipei.
🦄Cami M. ’23 of California an aspiring hypebeast accomplished gesticulator and erstwhile architect of a venerable One Direction fanblog full of gifs and drama
🦄CJ Q. ’23 of the Philippines the Lord of all AoPS calligraphy enthusiast and enthusiastic evangelist for the noble cause of grilled tomatoes
🦄Caroline P. ’23 of Wisconsin a notable theater nerd and card game enthusiast who can recite an unbelievable 7 digits of Pi
🦄Alex M. ’21 of Washington I guess who has Strong Opinions about bicycles commas and empty roads and has always wanted to grow up to become a penguin
🦄Kidist A. ’22 of Georgia (the state) who likes to cite tweets by MegTheeStallion in MLA formant and who might (possibly) be baby

Reposted from @mitadmissions

#mit #ThisisMIT #bloggers #mitstudents @mitstudents @get_regrann #regrann",mit thisismit bloggers mitstudents regrann,|Congrats! We love that CJ is a food enthusiast. We’re a new cooking and lifestyle magazine here on Instagram. Geared toward  young adults who may be managing their daily food choices for the first time Skillet helps solve the challenges that come with new responsibilities that arise from living independently. Follow us!|Awesome artwork who’s the artist?|@dankitad okkkkkkk 🤩|OKAY BABY I SEE YOU @former.tina|Hello please look at the messages i sent to you|👏👏👏👏👏|❤️,2474
16,,,"Initially unsure about changing his major to mathematics junior Alula Hunsen took the plunge after surviving a tough final exam — and enjoying it. “I got over my fear of math by realizing that I could take it a step at a time” he says.

Learn more about Alula: http://mitsha.re/hD1X50wmdH3

Photo: Ken Richardson

#mit #math #mathematics #mitstudents #mitspectrum @mitstudents",mit math mathematics mitstudents mitspectrum,|😒😒|Grèat👍 men don't give up on good dreams. Applying to MIT soon....🔥🙌|@saloni.bhatia so this dude basically overcame his fear of maths by changing it to his MAJOR. AT THE MIT. NICE.|Hello please look at the messages i sent to you,1881
17,,,"🍂Happy first day of fall!

Photo: Christopher Harting

#massachusettsinstituteoftechnology #mit #autumn #firstdayoffall #AroundMIT",massachusettsinstituteoftechno mit autumn firstdayoffall aroundmit,|Let's go study! Many successes to all ❤️|Love  from India ❤️❤️Such campuses would surely  inspire creative minds 😇😇|💐🌺⚘🌼🌻🍀😍|💐💐💐💐|From my chilhood My Dream is To study Here😢😢|I can't believe thissome persons don't really know what is going on in the world I received $7000 in just a week through forex trading I invest $1000 and got $7000 as my profit through an account manager @clayl_cay_xx this guy is really making me moneya lot of people are making hell from this investmentyou too can invest and get your profit toohe is my mentor now I can trade forex and make my own profit. thanks to you @clayl_cay_xx|If MIT accepted my community college MCC State University CCSU CLEP and Military credit evaluation 128 credits and let me graduate with credits earned and no in residence requirements at MIT. I would transfer there and graduate with a Humanities and Science Degree. I finished a Minor in Physics with 18 Physics Credits and Calculus 12&3. I asked the transfer department and they said NO NO NO. Must take minimum 3 semesters at MIT. I have had enough for a degree for almost 15 years.|This is not really a picture of the first day of fall 2019 is it? The temperatures were in the mid 80s today and it was sunny and hot!|Time to Spice things up 🕯 🎃|😍|One day I hope to set foot in the campus...my dream..i am only 10 years old|❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️|Please look at the messages I sent you|Collab? Direct message “ shop.valerio ” and let’s get started. 👍,4837
18,,,"#AroundMIT Futurity Island: A network of pipes becomes an artificial skeleton that channels the sounds of “nature.” As the instrument used to drain swamps the pipe is a metaphor for human-centered ecology and environmental domination and a prime symbol of the Anthropocene. Futurity Island appropriates the pipe to bring humans and nonhumans into a more symmetrical collaborative relationship aimed at listening to and hearing the silenced voices of our planet.

Learn more about this art installation: 
http://mitsha.re/cuVd30pzHqi

Photos: Emer Garland/MIIT

#mit #future #tech #art #culture #artinstallation #nature #pipes #anthropocene #environment #FuturityIsland @actmit",aroundmit mit future tech art culture artinstallation nature pipes anthropocene environment futurityisland,"|🙌🙌🙌Applying for PhD in Computer science at @mit_csail 🔥🔥🔥 Hoping to be admitted...long live MIT|How cool!|Heatshrink tubes|Boomwhackers but big @aleka360|@ochemtips|👏🏻👏🏻👏🏻|👀|Please look at the messages I have sent to you|What does your company do with advertising canvas that no longer serves?
sustainable art
Collaborative Art and Economics
the collaborative economy associated with sustainability, social responsibility and art.
Within the program, we have combined the creativity and great artistic ability of children and young people to an entrepreneurial approach by transforming old canvases of advertising campaigns into stylized fashion items, such as bags, cases, folders, among other items
Environmental
Commitment to environmental causes through the production of bags, packaging
and other boldly designed products made from the reuse of donated vinyl tarpaulins
advertising and promotional actions.
gracias 
Patricia Rodrigues Oliveira",3145
19,,,"Students on UROP (Undergraduate Research Opportunities Program) teams agree that teamwork speeds up the research. “You never know who is going to change your perspective on your own work” says Rachel Shulman the undergraduate academic coordinator for MITEI which funded 22 UROP students this summer including multiple teams. “Energy is by definition multidisciplinary."" Learn more about UROP: http://mitsha.re/XQ7P30pzaq7

Photos: Kelley Travers

#mit #teamwork #thisisMIT #mitstudents #undergraduates  #ResearchOpportunities #research @urop.mit @mitstudents @mitenergy",mit teamwork thisismit mitstudents undergraduates researchopportunities research,|@perfectly_purple_pj !|🙌🏻|What's that doing|Nice|woow|Please read my messages Believe you will be interested|Please look at the messages I sent you|🔥|Good Program! 👍 Will you follow back? I feed blessing posts. No donation required! 😇|👏👏👏|😁|I like this 👍,3190
20,,,"🐶 My name is Holly Perrigo. On campus I am known as ""Holly from Copytech"" which is where my human daddy works. I am from Georgia which makes me a Southern belle but I became homeless and was brought to an animal shelter in Salem Massachusetts. That’s where I met my new parents Scott and Crystal Perrigo. I love to come to MIT the people here are super sweet to me! #PetsofMIT

You can follow me at @sweetgirlhollyp

Image: Melanie Gonick/MIT

#massachusettsinstituteoftechnology #mit #dogsofinstagram",petsofmit massachusettsinstituteoftechno mit dogsofinstagram,|Writen by a human on behalf of a dog. Technology isnt that advanced MIT|👍|Love you MIT 🔥💗🇮🇳|Amazing|Hi Holly!|@madison__rose|so adorable! 😍|❤️|🙌🙌🙌Hoping for a good offer at MIT this season. Applying for PhD in Computer science at MIT EECS CSAIL 😍😍😍😢🔥|Another reason to love MIT ❤️|Please never post like you’re a dog again|Please read my messages Believe you will be interested|@littleadventuredogs look at this little Sedona twin!|👋 Holly! 🐶|Please look at the messages I sent you|❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2458
21,,,"With apologies to “Spinal Tap” it appears that black can indeed get more black. MIT engineers have cooked up a material made from vertically aligned carbon nanotubes that captures virtually all incoming light.

Learn more: http://mitsha.re/P7hN50wbpMT

#mit #carbonnanotubes #research #blackestblack #research #SpinalTap @artsatmit #aeroastro #engineers #engineering",mit carbonnanotubes research blackestblack research spinaltap aeroastro engineers engineering,"|MIT cancelled spinal tap.|😮|@poffejan|🤘🏻|@royer_matb|5th|Omg 😬😦😯😯|😋|Wasn't it made by Surrey nano systems and its named vanta black is this the same or is it better in any way @mitpics|Amazing. Who can i get in touch with at MIT to discuss this?|I'm assuming this is different than vantablack or black2.0?|Great|Cook one for me! A genuine one! 🤗😁💎|how does @stuartsemple ‘s black 3.0 compare?|Amaaaazing|🤯👍🏼👏|Please look at my message|👏👏👏👏|👍👍👍|What  about temperatura increase/ raise in a body that ""...captures virtually all incoming Light ""? Where goes (?)  how is  stored all incoming Energy? Does it  radiate?|Original #blackestblack #nanoblack #art by @studio_de.wilde with the #award #winning #artwork #hostage In #2010 https://frederik-de-wilde.com/project/hostage-pt-1/",2847
22,,,"The startup @Rendever.Health is helping older adults dealing with depression and isolation using the immersive world of virtual reality. Starting the company “was one of the most important things I’ve done in my life” says Reed Hayes MBA ’17.

Learn more about the product: http://mitsha.re/mhse50w8oTk

#mit #depression #isolation #aging #memory #olderadults #mitbetterworld #VR #virtualreality #research #startup #digitaltechnology @mitagelab",mit depression isolation aging memory olderadults mitbetterworld vr virtualreality research startup digitaltechnology,|in my personal experience this is fascinating.  Though I don’t have clinical depression I got a lesson in VR from my teen son. We were just playing around with his new video game system / VR .  After virtually playing on the  beach and virtual  paintball ( btw  I kick butt at paintball—finally the one video game I can play. ) I felt like I had been on vacation. I was amazed that feeling hung around for a few hours .  This should be an experience available for everyone .  The only warning I would give to older adults is that I fell off my sons bed trying to shoot an opponent.  We may need to strap senior citizens down in their chairs so they don’t get hurt|sounds better than IOP group therapy but it works along with time to recover|Great use of VR technology and the analytics will be one of the most important additions to clinical therapy. Looking forward to a randomized trial in the future.|Great MIT🙌🙌🙌I salute 😢😢😢hoping to apply soon|@aaron_alvarez_trade is the best bitcoin trader ever!! I invested $6000 worth of bitcoins in his platform and earned $65000 in five days... sounds great right? It’s no magic just contact Mr Aaron today @aaron_alvarez_trade and start investing to earn greatly every week|Seems like he’s watching VR porn😂|👍👍|😁😀😀😂😀|Super b👏🔥🔥|@karlakkoliveira|Investing on Bitcoin has been the best decision I had ever make and my dream actually came to past with the help of @george_hangreves9 who made it possible for me after my had experience with fake platform. With the help of @george_hangreves9 I was able to make a lot of income sitting in my homeso I recommend Mr hangreves9 to you @george_hangreves9 thank you and safe investment.|I sincerely believe in bitcoin and binary trading @trader_alexanderfranklin_90 I invested $500 and I've earn above $5500 within 6days. I've full control over my capital. You can reach him @trader_alexanderfranklin_90|Please look at my message|👍👍👍,2086
23,,,"We 👀 you MIT! Incredible view of Boston and Cambridge from the Prudential Skywalk Observatory.

Photo by Tammi McElroy @TammiMcElroy

#mit #boston #cambridgema #skywalkboston #regrann @get_regrann",mit boston cambridgema skywalkboston regrann,|u r my dream ❤️❤️❤️❤️😍😍😍|♥️♥️♥️♥️♥️|👌👌👌|Ayeee @tammimcelroy! Congrats 🎉🍾!|Good job @TammiMcElroy|🔥🔥🔥|MIT💗💗💗💗💗|Definitely been there. In Fallout.|😍|😍😍😍😍|@sanchezwilfran|Very creative perspective!|This view from the prudential makes me wanna cry @paul_alberti16|This view from the prudential makes me wanna cry @paul_alberti16|One of the coolest experiences of my life was to stand at the rooftop of the Prudential building. I was installing a transmission equipment for several radio stations at the time. It was amazing.  Oddly there is no fence up there and it is quite windy and silent. I could see my alma mater Backbay tiny planes taking off from Logan airport the entire bay and the ocean as far as the horizon. I’ll never forget it.  Luis A Santiago MIT EE ‘95.|Thanks for sharing! I’m honored! 🙏🏼🤗|😍|inequality on one side of the river boundless opportunity on the other|❤️|Love love love|😍😊🔥|Beautiful MIT!|😍|Hi I am a high school student who is making a list of the best colleges in the world please follow me and share my profile I want to let people know what are the best schools in the world!|We should read book   if we want peace and kindness🌹|اگر خواهان جهانی زیبا و مهربان هستیم کتاب بخوانیم🌹,7585
24,,,"☺ A warm REX-Week welcome for the Class of #MIT2023. Events this year included a carnival at Baker House ferris wheel and fort structure at East Campus waffle making at MacGregor and the annual water fight in Killian Court involving all 10 communities.

Residence Exploration (REX) week was just a part of how MIT welcomes new students giving them a chance to get to know their peers and explore campus. Learn more: http://mitsha.re/Nhja30pwo5X

Video by Julia Newman @mitstudents

#mit #ThisisMIT #aroundmit #welcome #mitstudents #welcometothefamily",mit2023 mit thisismit aroundmit welcome mitstudents welcometothefamily,|Lovely wowwwwwwwwwwwww|😍|MIT I am comming Soon 😎💗💞💕🇮🇳🎉❣️|I don't know how to breath...come back soon|👌🏻🤘🏻😍|Very happy 😄 but don't forget the Homework 📲 #MathHomeworkSolver|@xnote.ca ❤️🎓🙌|MIT I’ll come in 2 years🇦🇿🎓|@izzyisamachine  owo,2087
