,ID,shortcode,text,hashtags,comments,likes
11,,,"How well represented is indigenous and local knowledge when it comes to science assessments and decision making related to sustainability?
.
This is what Rodrigo Camara-Leret (Royal Botanical Gardens Kew) and Zoe Dennehy (also Kew and the University of Sussex) set out to answer in their recently published paper in Nature Sustainability (doi.org/10.1038/s41893-019-0324-0).
.
Focussing on plant services in New Guinea they conducted an extensive quantitative literature review to get some answers. After 12 months databasing 100s of references they finally analysed the data and found vast biological and cultural documentation gaps in indigenous knowledge of plants in New Guinea.
.
Two scientists inspired Rodrigo and Zoe to carry out this research. Discover who on the Nature Research Sustainability Community: go.nature.com/2yz6spi (link in bio). Also learn what the term ‘ethnosphere’ means!
.
Photo caption: The ability of indigenous groups to share their rich body of knowledge is rapidly diminishing as their languages go extinct.
Photo credit: Rodrigo Cámara-Leret.
.
#conservation #biodiversity #culturaldiversity #newguinea #ecosystem #plants #indigenousknowledge #sustainability.",conservation biodiversity culturaldiversity newguinea ecosystem plants indigenousknowledge sustainability,|Amazing!|👏🏻 Good!!|👏👏👏,689
12,,,"Research published earlier this year in Scientific Reports (doi.org/10.1038/s41598-019-40616-4 link in bio) suggests that domestic cats are able to recognise their own names (even if they don’t always show it).
.
Watch this video to discover more about the research and its future directions from first author Professor Atsuko Saito (Sophia University) and fellow animal behaviour scientists Minori Arahori Hitomi Chijiiwa (Kyoto University) and Saho Takagi (Azabu University).
.
#animalbehaviour #japan #domesticcat #sociality #cognitivescience #petname",animalbehaviour japan domesticcat sociality cognitivescience petname,|I agreed my cat Shadow has for years recognized his name when I call him . I say like Shadow come here from another room and he comes. He also knows about 4 commands.|@ks_freckles @br.una.88|@jenndeutsch|@fj930201|Por eso gatilla no te hace caso cuando le dices gorda. Se llama gatilla 🤣|@smileebr|@granitechiro|@delphine.segura.56|What a fun research|@mariepvo very interesting 🤔,454
13,,,"Mussels found a kilometre under the sea in the Gulf of Mexico are large in size and long in life making them ideal for studying the genetic diversity of symbiotic bacteria hosted in their gills. The mussels – Bathymodiolus brooksi – grow up to 24cm and may live 10 years or more. During their generous lifespan they are populated by several strains of bacteria filtered from the sea. Taking up residence within the cells of the mussel’s gill lining the bacteria synthesise chemicals that benefit their hosts.
.
On the Nature Research Microbiology Community Devani Romero Picazo (PhD candidate CAU University of Kiel) describes the surprising results she and colleagues observed when they studied the bacteria living in B.brooksi mussels sampled from a single location deep under the ocean: go.nature.com/2ZV4J9Y (link in bio). The researchers were looking to characterise the genetic diversity of the bacterial communities and unexpectedly they didn’t see genetic similarity between bacterial strains living in different mussels: each mussel had its own individualised symbiotic bacterial population.
.
About her cartoon Devani says: “Mussels here are represented as islands as they constitute patches of a habitat populated by several symbiont strains (represented by bacterial cells of different colours). Because there is little connectivity between mussels symbionts inhabiting the mussels develop into distinct subpopulations.”
.
Investigating how bacteria are dispersed on and among individual host organisms builds knowledge of bacterial ecology and evolution. .
Image: Symbiotic bacterial strains living on their mussel ‘islands’
Credit: Devani Romero Picazo
.
#bacteria #mussels #symbiosis #microbes #genomics #ecology #genetics #population #genetics #evolution #UniKiel",bacteria mussels symbiosis microbes genomics ecology genetics population genetics evolution unikiel,|@k_ferr 😍|👏|Today we are talking about Richard Feynman! Check out our stories! 🤓|🥇|Is this  process the  same  that  happens in humans?|@nacho_cri dependerá de la genética del hosperador con que bacteria hace simbiosis? Algo como podria ser también con los cultivos?|@h_yip,574
14,,,"This image shows a molecule that theoretically should not exist! It’s a uranium(v)–dinitrogen complex and is unusual because it shows how far the electron donor-acceptor rule in chemistry can be stretched.
.
Dinitrogen activation chemistry is predicated on the assumption that low oxidation state metals are needed but this work published in Nature Chemistry (doi.org/10.1038/s41557-019-0306-x) shows that high oxidation state metals (like uranium) under the right circumstances might support novel dinitrogen activation chemistry.
.
Discover how uranium is a ‘rule-breaker’ that pushes chemical boundaries on the Nature Research Chemistry Community: go.nature.com/30lMJpB (link in bio).
.
#uranium #chemistry #nitrogen #electron #metals #oxidation",uranium chemistry nitrogen electron metals oxidation,|@siriogriva 😱|@misterkissman @nate_dow13|@robby_harley|😮|👏|@sato.matheus|@japandarkmaster pls explain|@anthony_t3|@linouuuuche Damn 😱|@milky_peppa|@itzy.pop,1058
15,,,"This image shows a two-dimensional hexagonal boron nitride (h-BN) layer (boron atoms in white and nitrogen in purple). Due to its unique properties h-BN is often used in electronic devices as well as a substrate for ultra-thin anti-oxidant coatings.
.
A recent Nature Communications study (doi.org/10.1038/s41467-019-10660-9) shows that 2D h-BN can also be used as a selective membrane to extract and trap hydrogen (shown in light blue) from hydrocarbons or mixed-gas plasmas by forming bubbles on its surface.
.
This successful production of hydrogen bubbles on h-BN layers has further applications in nano- and micro-electromechanical systems and hydrogen storage.
.
Read more about this research on the Nature Research Chemistry Community:
go.nature.com/2KVVqjL (link in bio).
.
#materials #hydrogen #energystorage #chemistry #electromechanical",materials hydrogen energystorage chemistry electromechanical,|😍|👌|@mr.moghaddam68|😍|👏👏nice work!|@barrilson @oldtasso @benitemais|👌🌟🌟🌟|👌,1348
16,,,"The RoboBee X-wing is a small flying vehicle with a wingspan of only 3.4 cm. It was developed by researchers at Harvard who optimised it so it can carry its own power source.
.
In this video the RoboBee flies “untethered” – relying only on the on-board power source consisting of solar cells and a small electronics system. The thread that’s visible is for security only and doesn’t provide power or support for the vehicle.
.
Tiny flying robots such as this can be used in environmental monitoring or to explore places that are difficult to access with other equipment.
.
The research was published in Nature (doi.org/10.1038/s41586-019-1322-0) and lead authors Noah T. Jafferis and Farrell Helbling provide more details about the process on the Nature Research Device & Materials Engineering Community: go.nature.com/2X2bQv5.
.
Video by Noah T. Jafferis and Farrell Helbling.
.
#engineering #flight #robotics #aerospaceengineering #electricalengineering #mechanicalengineering",engineering flight robotics aerospaceengineering electricalengineering mechanicalengineering,|#prayforamazonas,371
17,,,"Researchers at Harvard have created an insect-sized flying vehicle that can carry its own power supply. They built on years of work by other teams to optimise the RoboBee which weighs less than a paper clip and has a wingspan of 3.4 cm. Tiny flying robots such as this can be used in environmental monitoring or to explore places that are difficult to access with other equipment.
.
In its current form the RoboBee X-wing has four wings driven by two piezoelectric actuators which convert electrical energy into mechanical movement. The energy is provided by a light-weight power source consisting of solar cells and a small electronics system - light enough to be carried by the RoboBee itself. Even though the vehicle only weighs 90 mg it can lift up to 370 mg which is enough for the miniature power source and leaves room to add sensors or additional electronics.
.
The second image shows a time-lapse view of the wing flapping motion (viewed from above) of the RoboBee X-wing under its peak-lift operating condition (210 V 165 Hz). Each color shows the position and orientation of the four wings at different moments during the flapping period.
.
The research was published in Nature (doi.org/10.1038/s41586-019-1322-0) and lead authors Noah T. Jafferis and Farrell Helbling provide more details about the process on the Nature Research Device & Materials Engineering Community: go.nature.com/2X2bQv5 (link in bio). 🤖 🐝 .
Credits: First image by Farrell Helbling time-lapse overlay image by Noah T. Jafferis.
.
#engineering #flight #robotics #aerospaceengineering #electricalengineering #mechanicalengineering",engineering flight robotics aerospaceengineering electricalengineering mechanicalengineering,|🤯|Amazing|Awesome considering the amount of work done on the aerodynamics.|#DeathTo @musicofilo3|Pqp. Show de bola|They *had* to call it an X-wing. Engineers are nerds.|Incredible|Black mirror|😳😳😳😳🤯🤯🤯🤯|Looks like a headless Bacteriophage..😛|@dr.marcosregueira|❤️❤️❤️|Superbly crafted!!|Spy drones? @adv_pilot|@godzalod|@marcelolovison|@makanud0|Awesome 👌|@luchogonz black mirror😱|What if a bird eats it|@amaliiiapena|This is amazing @bernardodenuevayork|Kool. What could possibly go wrong?|@vitorrfranco @barbozamarciorj @marcellomighue @rafaduartesales10 @alisongiron79 pode babar nessa coisinha linda 😍|La nueva tecnología de espionaje|👏🏼👏🏼|Watched this exact episode of black mirror about a week ago @robert_southby|@craig_c86|👏|Or to monitor people...|@soliooz thinking the same ? 🤔|@getbentla|@xyz.0l,2290
18,,,"‘Better Science through Better Data’ is an annual conference hosted by Springer Nature and the Wellcome Trust bringing together researchers to discuss innovative approaches to data sharing open science and reproducible research and sharing exemplary projects and tools.
.
Connie Clare attended the event last year and was one of the Better Science through Better Data Writing Competition winners. On the Research Data Community Connie shares five lessons she learned from attending the 2018 conference: go.nature.com/2yDXJSS (link in bio). Also summarised in this brilliant image which Connie herself illustrated and accompanies the post. ✏️🙂
.
A must-read for anyone attending this year (in Nov) and thinking about entering the writing competition!
.
#datascience #openscience #opendata #sciencewriting #scidata18 #scidata19",datascience openscience opendata sciencewriting scidata18 scidata19,|👌🌟🌟🌟|👍👏👏|🔥😍😍|Major ❤️|Thank you for sharing @nature.research 👏🏼,453
19,,,"Over the past 10 years a team of scientists from the University of Toronto have been working on ways to improve the analysis and visualisation of genomic data. They’ve also been baking!
.
Analysing genomic data often involves pathway enrichment analysis (finding connections between different sets genes) and the creation of an Enrichment Map and it’s this mapping or visualising part of the workflow that the authors have been developing. Their improved method and step-by-step guide to using it was published earlier this year in Nature Protocols (doi.org/10.1038/s41596-018-0103-9). Learn more from the authors on the Protocols and Methods Community: go.nature.com/2VnU8l7 (link in bio).
.
This photo represents an Enrichment Map in edible form! Yum 😋 .
#science #baking #genomics #bioinformatics #biology #gene #analysis #method #protocol",science baking genomics bioinformatics biology gene analysis method protocol,|Hey Nice Post You have a great feed check us out we have pretty exciting content as well!🙂|❤️|@yashininaidoo for your next conference|Great we do same thing for microbiome at microbiomology.org|real and fantastic!|@uoft 💙|Please follow us|❤️|@viviansilbiger,793
20,,,"Leonardo Chiappisi and colleagues from @tu_berlin have discovered a new way to prepare a coating film which they published recently in Communications Chemistry (doi.org/10.1038/s42004-019-0155-y). They used a complex sugar called chitosan extracted from the hard outer skeleton of shellfish! 🦞 .
This animation shows the process of how chitosan combined with fatty acids spontaneously forms multi-layered coating films. Coatings like this are used extensively from biomedicine to nanotechnology with a number of applications including: biomolecular sensing fire protection corrosion and fouling prevention. It’s usually a rather lengthy process to make them but Leonardo's approach to preparing coating films is innovative as it requires just a single step. Read more about this work on the Nature Research Chemistry Community: go.nature.com/2JAoPk5 (link in bio).
.
#chitosan #sugar #bioengineering #biomaterials #shellfish #TUBerlin",chitosan sugar bioengineering biomaterials shellfish tuberlin,|👌🌟🌟🌟🌟|👏👏👏 @drfelipebohn|Amazing 🙌👏|Que Cool!|mhhh nano puff pastry|@andreshernanmorales,395
21,,,"The first humans to step foot on the moon did so exactly 50 years ago today. On July 20th 1969 the Apollo lunar module landed on the moon. Neil Armstrong emerged from the module first followed by Buzz Aldrin. The astronauts performed several operations on the surface of the moon for over 2 hours including collecting lunar samples and setting up experiments. One of the tasks that Armstrong and Aldrin carried out during their moonwalk was placing seismometers on the surface of the moon to record moonquakes the data from which is still being used today. .
A paper published earlier this year in Nature Geoscience (doi.org/10.1038/s41561-019-0362-2) connected Apollo seismic data to more recent images of the lunar landscape like this one showing young fault scarps (or cliff-like steps) on the surface of the moon suggesting that the moon is tectonically active and shrinking. Go behind the paper to discover more on the Nature Research Astronomy Community: go.nature.com/2LJp1AL (link in bio). 🌑 🔬👨🏻‍🚀
Image credit: Thomas Watters.
.
#astronomy #moon #apollo11 #lunar #tectonics #seismology #moonlanding",astronomy moon apollo11 lunar tectonics seismology moonlanding,|@sebas_jmr|@kimhagadol|Moonquake 💓|Lovely keep it up,822
22,,,"More sun bear images because they are so cute! ☀️ 🐻 .
See previous video post and link in bio for details (in short: new research shows that sun bears demonstrate facial mimicry when playing).
.
Both photos are of a mature female sun bear.
Credit: Daniela Hartmann
.
#ecology #evolution #animalbehaviour #sunbear #facialexpressions",ecology evolution animalbehaviour sunbear facialexpressions,|@nature.research love these little guys 🐻  will have to have a look at the paper 📝|Today we all have to work for the betterment of the earth the depleting trees the use of forests and natural resources the slaughter of animal birds the rising plastic pollution the climate change the biggest enemy of humanity the coming soon we all work hard and only then And the future generations will be happy otherwise the time will not forgive us God bless us all.|😍😍😍|😍😍|♥️,865
