,ID,shortcode,text,hashtags,comments,likes
11,,,"Commonwealth heads of government to meet in Rwanda 🇷🇼 June 2020 meeting will focus on connecting innovating and transforming
.
The next Commonwealth Heads of Government Meeting (CHOGM) has been officially launched in a video message from the President of Rwanda and the Commonwealth Secretary-General
.
President Paul Kagame and Secretary-General Patricia Scotland announced that CHOGM 2020 will be held at the Kigali Convention Centre during the week starting 22 June
.
Leaders from all 53 Commonwealth countries are expected to attend
.
The theme for the meeting is ‘Delivering A Common Future: Connecting Innovating Transforming’. Five sub-themes have been identified for discussion: Governance and Rule of Law ICT and Innovation Youth Environment and Trade
.
📸: CHOGM2020 logo @chogm2020 
_______________________________________
#Commonwealth #CommonwealthSecretariat #CHOGM2020 #CHOGM #CYF #CWF #Rwanda #🇷🇼 #Kigali #commonwealthcharter #youth #women #business #people #ict #innovation #commonwealthinnovation #ruleoflaw #law #sustainabledevelopment #development #democracy #gender #genderequality #women #commonwealthtrade #trade",commonwealth commonwealthsecretariat chogm2020 chogm cyf cwf rwanda kigali commonwealthcharter youth women business people ict innovation commonwealthinnovation ruleoflaw law sustainabledevelopment development democracy gender genderequality women commonwealthtrade trade,|Great work.  We look forward to the #chogm2020|We look forward to seeing everyone in Rwanda for #chogm2020|❤️,189
12,,,"Study shows encouraging progress in Commonwealth towards gender equality
.
A new Commonwealth paper finds “impressive improvements” in women’s access to maternal health enrolment in primary school and participation in the workforce
.
The technical paper was released at the 12th Women’s Affairs Ministers Meeting in Nairobi Kenya
.
Findings suggest that in the Commonwealth a girl is as likely to attend primary school as a boy is and in some countries more so. In the parliaments of 13 Commonwealth countries 30 per cent or more of members are women
.
Against this progress the paper highlights that persistent gender stereotypes and prejudices in policymaking budgeting and service delivery are disrupting progress
.
For instance only one in five Commonwealth parliamentarians is a woman. Of every 10 girls only seven attend secondary school. Thirty-two countries do not mandate equal pay for work of equal value
.
The Commonwealth undertook the paper to assess and inform ministers on the progress made in 53 member countries in four priority areas: women in leadership women economic empowerment ending violence against women and girls and gender and climate change
.
📸: Delegates at the 12th Commonwealth Women’s Affairs Ministers Meeting in Nairobi Kenya 🇰🇪 —————————————————
#commonwealth #commonwealthsecretariat #connectedcommonwealth #ourcommonwealth #WAMM #kenya #🇰🇪 #Nairobi #africa #women #womenempowerment #empowerment #womenentrepreneurs #genderequality #equality #inclusive #diversity #sustainabledevelopment #sdgs #sustainabledevelopmentgoals #CHOGM2020 #leadership #womeninpolitics #2030agenda #education #health #womeninleadership #vawg #endvawg #climatechange",commonwealth commonwealthsecretariat connectedcommonwealth ourcommonwealth wamm kenya nairobi africa women womenempowerment empowerment womenentrepreneurs genderequality equality inclusive diversity sustainabledevelopment sdgs sustainabledevelopmentgoals chogm2020 leadership womeninpolitics 2030agenda education health womeninleadership vawg endvawg climatechange,"|Commonwealth to membership to the resolution to your policy to the future evolution to motion of membership to agreed policy, the enact to future resolution to inter related theme of education to housing to the promotion to your member state to policy.",111
13,,,"As people all over the world take part in the climate strike learn how the Commonwealth Secretariat is helping member countries tackle the effects of climate change and take climate action through initiatives like the Blue Charter and the Commonwealth’s Climate Finance Access Hub
.
The Commonwealth Blue Charter is an agreement by all 53 Commonwealth countries to actively co-operate to solve ocean-related problems and meet commitments for sustainable ocean development
.
Blue Charter Action Groups are member-driven led by ‘Champion’ countries. To date 12 countries have stepped forward to be Champions on nine topics they identified as priorities including marine plastic pollution and coral reef protection
.
The Climate Finance Access Hub helps countries untangle the red tape around climate financing and make successful applications to the international funds that address climate change. .
The Hub sees a small staff complement managing a network of experts who help countries develop strong applications for international donors to fund viable climate projects
.
Learn more about the Blue Charter Climate Finance Access Hub and the Commonwealth Secretariat’s other efforts to tackle climate change by following the link in the bio
_______________________________________
#commonwealth #commonwealthsecretariat #connectedcommonwealth #commonwealthcfah #BlueCharter #climatecrisis #climatestrike #climatechange #climateaction #climatefinance #sids #lcds #smallstates #development #sustainabledevelopment #technicalassistance #ocean #oceangovernance #protectouroceans #saveourocean #aquaculture #blueeconomy #coralreef #coralreefprotection#mangrove #oceanacidification #plastic #pollution #plasticfree #plasticpollution",commonwealth commonwealthsecretariat connectedcommonwealth commonwealthcfah bluecharter climatecrisis climatestrike climatechange climateaction climatefinance sids lcds smallstates development sustainabledevelopment technicalassistance ocean oceangovernance protectouroceans saveourocean aquaculture blueeconomy coralreef coralreefprotection mangrove oceanacidification plastic pollution plasticfree plasticpollution,|Thank you for sharing this information @commonwealth_sec|@bobsamid,108
14,,,"The Secretary-General has urged young diplomats posted to London from across the world to pool their talent knowledge and dynamism to help mitigate the effects of climate change
.
Speaking at a breakfast meeting in London Patricia Scotland said the Commonwealth shines as a beacon of hope and promise in a world where multilateralism is under threat and nationalism and self-interest on the rise
.
The Secretary-General urged the young diplomats to be optimistic in their efforts to initiate positive change. She explained that the Commonwealth is helping the least developed member countries expand and diversify their trade which she said is vital in strengthening bonds between countries
.
The Secretary-General also outlined the measures the Commonwealth is taking to tackle high levels of international migration prompted climate change conflict religious intolerance political or economic instability and unemployment – and exacerbated by corruption
.
Established in 2002 Young Diplomats in London was created to support newly posted diplomats settling in Britain’s capital city
.
📸: The Secretary-General of the Commonwealth Patricia Scotland speaking to young diplomats posted to London —————————————————
#commonwealth #commonwealthsecretariat #commonwealthsecretarygeneral #connectedcommonwealth #ourcommonwealth #diplomat #diplomats #diplomacy #multilateralism #climatechange #trade #diversity #positivechange #ocean #oceans #inclusive #inclusiveness #genderequality #london",commonwealth commonwealthsecretariat commonwealthsecretarygeneral connectedcommonwealth ourcommonwealth diplomat diplomats diplomacy multilateralism climatechange trade diversity positivechange ocean oceans inclusive inclusiveness genderequality london,"|@rasha.el.haddad|Congratulation to what you are doing,  and I am sorry for this, I am Omary Chacha from Tanzania, I am  eagerly in need of a scholarship for Masters degree level, currently I  volunteering in different organizations and I have a bachelor degree of Education that I conferred in the 2018.",125
15,,,"Happy Birthday to HRH The Duke of Sussex! The Duke of Sussex was appointed by The Queen as Commonwealth Youth Ambassador at the Commonwealth Heads of Government Meeting in April 2018
————————————————— #HappyBirthdayHRH #DukeofSussex #PrinceHarry #RoyalFamily #Commonwealth #CommonwealthYouth #CYF #CHOGM2018 #CHOGM #HappyBirthday",happybirthdayhrh dukeofsussex princeharry royalfamily commonwealth commonwealthyouth cyf chogm2018 chogm happybirthday,|Happy birthday Prince Harry🙏🏾🤗🎉🎊🥳🤴|🎂🎈🎁|Heappy Birthday to the People Prins😊🎊🎁🎂🎈🌻🌹|Happy birthday to HRH the prince.,256
16,,,"“You must have experience knowledge and understanding of empirical data to be able to craft your path but what you really need is the courage to pursue it at times when others doubt you”
.
Courage is the greatest measure of a leader and young people should not be afraid to “go against the flow” when acting on their convictions the Commonwealth Secretary-General has said
.
Secretary-General Patricia Scotland was addressing participants in the Future Global Leaders’ Programme organised by @stanchart in partnership with the @oxfordsbs  who were visiting Commonwealth headquarters at Marlborough House in London
.
The engagement built on Commonwealth commitment to empower young people and open up opportunities for them with 60 per cent of the combined population of its member countries being under the age of 30
.
The Future Global Leaders’ Programme started in 2015 bringing together young people from different countries for a week-long programme aimed at helping participants hone their skills in leadership entrepreneurship philanthropy sustainability and communication
.
📸: The Commonwealth Secretary-General Patricia Scotland listens to young delegates from the Future Global Leaders Programme at Marlborough House
—————————————————
#Commonwealth #commonwealthsecretariat #commonwealthsecretarygeneral #commonwealthyouth #connectedcommonwealth #cyf #chogm2020 #youngpeople #youngleaders #youth #leader #leadership #london #marlboroughhouse #business #entrepreneur #courage #global #philanthropy #sustainability #communication #sdg #sdgs #sustainabledevelopmentgoals #sustainabledevelopment #development #empower #empowerment",commonwealth commonwealthsecretariat commonwealthsecretarygeneral commonwealthyouth connectedcommonwealth cyf chogm2020 youngpeople youngleaders youth leader leadership london marlboroughhouse business entrepreneur courage global philanthropy sustainability communication sdg sdgs sustainabledevelopmentgoals sustainabledevelopment development empower empowerment,"|I liked! Only because, first time not seeing a conference with plastic bottles ❤️. Rest of the work is already appreciated, read the content of this post and already a follower.",132
17,,,"Commonwealth women’s affairs ministers will assemble in Nairobi on 19 and 20 September for their triennial meeting to consider a robust strategy to achieve gender equality goals in all 53 member countries by 2030
.
The strategy will include provisions to help increase women’s access to leadership to achieve a minimum number of years of free quality education to boost family planning and health services and to ensure legal protection from violence
.
This will be the 12th Women’s Affairs Ministers Meeting which will be chaired by Margaret Kobia Cabinet Secretary of Kenya’s Ministry of Public Service Youth and Gender
.
Ministers and senior officials will discuss topical issues hampering women’s progress including sexual and reproductive health rights and anti-discriminatory laws in the economic sector
.
Ministers will be presented with a summary on the status of gender equality in the Commonwealth in four priority areas: women in leadership women’s economic empowerment ending violence against women and girls and gender and climate change
.
📸: Delegate speaking at the Commonwealth Women’s Affairs Ministers Meeting
______________________________________
#commonwealth #commonwealthsecretariat #connectedcommonwealth #ourcommonwealth #WAMM #kenya #🇰🇪 #Nairobi #africa #women #womenempowerment #empowerment #womenentrepreneurs #genderequality #equality #inclusive #diversity #sustainabledevelopment #sdgs #sustainabledevelopmentgoals #CHOGM2020 #leadership #womeninpolitics #2030agenda  #education #health #womeninleadership #vawg #endvawg",commonwealth commonwealthsecretariat connectedcommonwealth ourcommonwealth wamm kenya nairobi africa women womenempowerment empowerment womenentrepreneurs genderequality equality inclusive diversity sustainabledevelopment sdgs sustainabledevelopmentgoals chogm2020 leadership womeninpolitics 2030agenda education health womeninleadership vawg endvawg,|Perfect opportunity to use a photo with a female speaker 😉. The meeting however sounds interesting. Looking forward to hearing the outcomes.|@senan_nana check this out|Who is representing South Africa here? 🇿🇦|Power packed 💪🏾,109
18,,,"New funding of $2.7 million from the Government of Canada @fisheriesoceanscan will help protect marine health and promote good ocean governance through the Commonwealth Blue Charter’s action group on ocean observation
.
The Commonwealth Blue Charter is an agreement made by the 53 member states to actively co-operate to solve ocean-related problems and achieve sustainable ocean development
.
As one of world’s largest maritime nations Canada champions one of nine ‘action groups’ that take the lead in rallying member countries and coordinating joint actions around a range of pressing ocean issues
.
The action group will develop strategies to build ocean literacy and inclusiveness - raising awareness about ocean issues while engaging different sections of society including marginalised groups. It aims to increase opportunities for women and youth in all disciplines including science
.
📸: A submarine diving below the surface. Photo credit to the @nektonmission 👋
—————————————————
#commonwealth #commonwealthsecretariat #bluecharter #connectedcommonwealth #ourcommonwealth #canada #🇨🇦 #ocean #oceanobservation #marine #oceangovernance #sustainabledevelopment #sdg #sdgs #blueeconomy #data #research #science #innovation #oceanscience #youth #naturalresources #observation #action #climatechange #climateaction #oceanprotection #protectouroceans #saveourocean",commonwealth commonwealthsecretariat bluecharter connectedcommonwealth ourcommonwealth canada ocean oceanobservation marine oceangovernance sustainabledevelopment sdg sdgs blueeconomy data research science innovation oceanscience youth naturalresources observation action climatechange climateaction oceanprotection protectouroceans saveourocean,|❤️|😊🌻🍀|🙌🙌🙌❤️|@lewis.pugh @lewispughfdn,151
19,,,"The Secretary-General has outlined how sport can be harnessed to boost international development by “changing perceptions and altering attitudes”
.
Speaking at the Commonwealth Games Federation General Assembly in Kigali Rwanda 🇷🇼 Patricia Scotland said the “wide appeal and reach” of sport can be used to “accelerate progress” in areas such as gender equality and political inclusivity
.
The President of @thecgf  Louise Martin said: “All of us across the Commonwealth and the Commonwealth Sports Movement must work hard to shift the dial on human rights and mega sporting events”
.
The 2022 Commonwealth Games was singled out by delegates as an example of how sport can contribute towards the Commonwealth’s values and principles. The Games in Birmingham UK will feature more women’s medals events than men’s and will see the largest para-sport programme in Games history
.
📸: Secretary-General of the Commonwealth Patricia Scotland speaking at the Commonwealth Games Federation General Assembly in Kigali
_______________________________________
#commonwealth #commonwealthSDP #commonwealthsecretariat #connectedcommonwealth #ourcommonwealth #Rwanda #RwandaCGF2019 #RwandaCGF #commonwealthsport #sport #sports #commonwealthgames #governance #gender #genderequality #humanrights #health #education #technicalassistance #sdgs #development #peace #sustainabledevelopment #sustainabledevelopmentgoals #birmingham2022",commonwealth commonwealthsdp commonwealthsecretariat connectedcommonwealth ourcommonwealth rwanda rwandacgf2019 rwandacgf commonwealthsport sport sports commonwealthgames governance gender genderequality humanrights health education technicalassistance sdgs development peace sustainabledevelopment sustainabledevelopmentgoals birmingham2022,|😊🌹🍀|👏|👏,121
20,,,"Commonwealth Secretary-General Patricia Scotland thanked the City of London for its rapid response to her request for funding for @teamrubiconuk to enable it to assist in The Bahamas
.
Team Rubicon under the chairmanship of General Sir Nicholas Parker will be sending two teams when the all-clear is given to work with the  Bahamian government
.
The Secretary-General has on behalf of the wider Commonwealth family expressed deep concern to the government and people of The Bahamas
.
The Secretary-General said: “We want the government and all Bahamians to know that our thoughts and prayers are with them; and that we are working with our partners to make available as swiftly as possible whatever assistance The Bahamas may require at this time of great need and uncertainty”
.
Click the link in our bio to read the full statement
.
📸: The extensive damage caused by Hurricane Dorian in The Bahamas
—————————————————
#commonwealth #commonwealthsecretariat #commonwealthsecretarygeneral #connectedcommonwealth #ourcommonwealth #commonwealthcfah #climatechange #climatecrisis #climateaction #naturaldisaster #carribean #devastation #flooding #hurricane #hurricanedorian #hurricanedorian2019 #thebahamas #bahamas #🇧🇸 #bahamasstrong",commonwealth commonwealthsecretariat commonwealthsecretarygeneral connectedcommonwealth ourcommonwealth commonwealthcfah climatechange climatecrisis climateaction naturaldisaster carribean devastation flooding hurricane hurricanedorian hurricanedorian2019 thebahamas bahamas bahamasstrong,|#prayforbahamas|Thank you all so much|So sorry for our brothers and sisters.  Climate change is real|Mother nature doing her house cleaning 💋 😎,144
