,ID,shortcode,text,hashtags,comments,likes
11,,,"Photos by @roshni.lodhia. Teresia Gabriel lives about 8 miles from Lagosa Secondary School in western Tanzania. The road is long often muddy and treacherous. But Teresia like so many other young women persisted spending six or more hours a day walking back and forth to school in the pursuit of education. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
During the school day she was tired and hungry. There was no time to cook before leaving her house and since she couldn’t go home for lunch midday with the other students she spent her lunch hour reading. When she finally got home there were chores to do. If she could muster the energy she’d study by flashlight in her family’s small brick home.
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
Eventually Teresia began renting a room near school for just over $1 a month. She was spared the daily walk but still had to spend enormous amounts of time cooking gathering water and performing other chores. Still this kind of expense wasn’t an option for everyone and Teresia considered herself lucky.
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
She had watched as her female classmates had dropped out of school: many quit to help their families work on their farms some got pregnant by men who interacted with girls living alone in rented rooms and some were discouraged to pursue their studies due to their gender. In fact the plunge in school attendance for girls here is precipitous: from 72% of 14-year-olds to just 10% of 18-year-olds.
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
Check out our story highlights to see how Teresia’s fortunes have changed. ❤️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#backtoschool #education #girlsrule #changemakers #tanzania #protectpreserve #livenature #health",backtoschool education girlsrule changemakers tanzania protectpreserve livenature health,|Powerful ✊🏾|❤️|She is an inspiration! I wish you good luck and success in everything you propose Teresia🌻|🤩🔥|Congratulations Teresia! Too bad more young women can't find the same success.|Many thanks for building them a dorm! What a blessing ☺️,451
12,,,"Photo by @tinastehr. This is too good! Doesn’t it look like the wild dog on the right is laughing and the others are wondering what’s so funny? Hope everyone’s laughing their way through the week like this painted dog in South Africa. 😂

To see more memorable photos and incredible encounters of other 2019 photo contest participants be sure to visit nature.org/photocontest.

#wilddogs #painteddogs #ilovedogs #southafrica #protectpreserve #livenature #naturephotography",wilddogs painteddogs ilovedogs southafrica protectpreserve livenature naturephotography,"|Very funny 😉|@torifields8|I’m so happy being among the people who are earning a lot from this binary options trade. Contact him to start investing. I can proudly say I earn over $7000 weekly. Thank you sir @cornelfxtrade|I made an investment of 3000$ in his binary trade and got an astonishing profit of 9000$ within a week. Now i have where to invest my money to and also get good profits. Thanks to @davidmullan1|😂😂|😂😂👍🏿I’m just laughing too😂😂💕👍🏿✅|😂👍👏❤️|Sim😸👏👏👏👏👏 perfeitoss Proteçãoleis Preservação família 🙏|What was the laughing matter😂😂|@axelprimmerphotography|This past months has been amazing for me with @thomasedison_80  as my Bitcoin trading I lost a lot but i'm bouncing back  on my feet all thanks to you sir @thomasedison_80 👈|@_ombok_  @claudianjambi @kijanienvironmentassociation  @__theuri 😀😀👋🔥|I made an investment of 3000$ in his binary trade and got an astonishing profit of 9000$ within a week. Now i have where to invest my money to and also get good profits. Thanks to @davidmullan1|Are you tired of scam and want to recover all your lost investments like me? If so contact @cryptotrader_rayhorton He's the one whom made me recover all in binary trade
@cryptotrader_rayhorton|@aka_camille|I almost lost hope trading binary option until I got captured by numerous comments about @donna_lawson_fx  With little doubt in heart I reach out to her genuine platform made my table turn around given in room for laughter in my home.invest with her today and be financially free @donna_lawson_fx|@adadelaora 💛|Sharp-toothed 💚. Please, is the contest still on?",1832
13,,,"Photo by @roshni.lodhia. 
It’s time for your walk to school.
If you’re like Teresia Gabriel and your school is Lagosa Secondary School in western Tanzania 
the road is long.
And muddy.
And treacherous.
8 miles in the morning and 8 miles in the evening.
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
Teresia like so many other young women spends 6 or more hours a day walking back and forth to school in pursuit of education.
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
But not anymore thanks to a new girls’ dormitory from a generous group of TNC donors that provides a safe place to sleep and something so rare in this area: an opportunity to succeed.
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
You can help young women become change-makers for conservation and health too.
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#backtoschool #womensequalityday #education #health #tanzania #protectpreserve #livenature",backtoschool womensequalityday education health tanzania protectpreserve livenature,|👏🏼😍💯💕✨|Hope there are no lions 🦁 lurking about!|Amazing on so many levels.  Thank you for putting a story with this image.  So much more powerful!,527
14,,,"Photo by Haroldo Palo Jr. The Amazon rainforest is often called the lungs of our planet and it’s devastating to see them on fire. Forests sustain life on earth. Let’s do more to protect them. 🌿 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#amazonfires #actfortheamazon #lungsofourplanet #forests #protectpreserve #livenature #conservation",amazonfires actfortheamazon lungsofourplanet forests protectpreserve livenature conservation,|As #actfortheamazon plsss sign the petition in my bio 🙏🏼 please share with your friends|No more soya from the amazon to feed livestock. Go vegan! 🙏🏼,449
15,,,"Photo by @roshni.lodhia. Education is a gift. For children and the world around them. This back-to-school season you can help send girls in Tanzania back to school. 💕
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#education #backtoschool #whoruntheworld #girlpower #tanzania #protectpreserve #livenature",education backtoschool whoruntheworld girlpower tanzania protectpreserve livenature,"|So beautiful 😍|💪👍😍❤️👏|😍❤️ what a story from Lagosa Sec School.. thanks @roshni.lodhia for capturing this nice story of Teresia, welcome again to Tuungane.😍",534
16,,,"Photo and words by @nitish.madan. ""As we were scanning the vast grasslands of the Mara our guide spotted these two huge and handsome male lions who were on their morning patrol. I took this shot when one of them was running towards another with his windswept mane. It looked like he was swimming in the ocean of grass under dramatic African skies."" ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
Every photo tells a story. Be sure to submit your own today. Click the link in our bio to enter @nature_org’s global photo contest.
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#lion #worldphotographyday #naturephotography #magicalkenya #protectpreserve #livenature",lion worldphotographyday naturephotography magicalkenya protectpreserve livenature,|This is so gorgeous!!!!👍🏻👍🏻👍🏻❤️❤️|The Mara: on my bucket list!|Perfeito o  céu e  este ser incrível🙏🦁.Vida de leão a todos os leões. Liberdade leis Preservação🙏|Awesome 👏|💎💎💎💎💎💎💎💎💎|Amazing shot|Oh wow! What a shot. Breathtaking.|Wow. Breathtaking.|😀💜💙🥰🥰|🔥🔥🔥🔥awesome|😍😍😍|Spectacular photo great description. 🙏 for sharing.|Majestic! 😍📸|Stunning|Stunningly gorgeous|Majestic 🔥,2190
17,,,"Happy World Elephant Day! 🐘 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
To celebrate we’re sharing one of our favorite photos from The Nature Conservancy's 2018 Photo Contest. This gorgeous lady was photographed by George Dian Balan in Kenya’s Amboseli National Park making it a perfect choice today. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
That’s because TNC supporters like you are helping us keep a corridor open between Amboseli and Kilimanjaro national parks enabling elephants to reach life-saving water and food in the long dry season. With drought becoming more frequent saving this corridor is more critical than ever. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
You can help elephants today too! Submit your own photos of wild elephants in Africa at nature.org/photocontest (link in bio). ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
Beautiful photos like this one remind us why we love elephants — and all action starts with love. So don't be shy. Share your elephant love today. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#worldelephantday #loveelephants #magicalkenya #protectpreserve #livenature #naturephotography",worldelephantday loveelephants magicalkenya protectpreserve livenature naturephotography,|🐘🐘🐘🐘|🙌🏼🎉|😍😍😍|❤️👏❤️👏❤️👏❤️👏|🐘🐘🐘❤️❤️‼️|Beautiful 💕|Thank you for all you do @nature_africa!|🤙😍|Happy elephant day|@collective_photography52|@clairemollie_  want to go on safari next year???,1066
18,,,"Photo by @pamswildimages. Just can’t wait to be king! Great to see so many beautiful lion submissions like this one to @nature_org’s global photo contest already this year. Check them out at nature.org/photocontest (link in bio) and share your own. Happy World Lion Day! 🦁
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#worldlionday #thelionking #bigcats #southafrica #protectpreserve #livenature #naturephotography",worldlionday thelionking bigcats southafrica protectpreserve livenature naturephotography,"|👏❤️👏❤️👏❤️👏❤️|🙏💛|Tão perfeitos,,precisam de tanta Proteção de suas vidas e do seu habitat natural 🙏",1425
19,,,"Video by @roshni.lodhia. 55 billion liters. That’s how much water invasive plants are “stealing” from the Greater Cape Town Region’s dwindling supply each year. Luckily there’s an incredible team of women working hard to reduce this water loss and give native fynbos the opportunity to flourish. 💕
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#womensdaysa #girlpower #savewater #southafrica #protectpreserve #livenature #nature #conservation",womensdaysa girlpower savewater southafrica protectpreserve livenature nature conservation,|Nice video🇿🇦✔️,358
20,,,"It’s launch day for @nature_org’s global photo contest! 🌟
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
Nature gives us all a little something different. Last year people from 135 countries shared 57849 photos each one with a unique perspective.
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
What do you see through your lens? Click the link in our bio to show us what makes you feel connected to the natural world to get a little inspiration from your fellow nature lovers and for contest details. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
We can’t wait to see your photos and to hear the great stories behind them!
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#naturephotography #protectpreserve #livenature",naturephotography protectpreserve livenature,|@fahad_fuad,196
