,ID,shortcode,text,hashtags,comments,likes
49,,,"Photo by @arunsharmaht 
#ptiphotos 
A boy repairs his cycle as vehicles ply on road during rains in New Delhi.
#weather #rain #igers #monsoon #photooftheday #picoftheday #delhi #picoftheday",ptiphotos weather rain igers monsoon photooftheday picoftheday delhi picoftheday,|Follow all the international news 24h / 24h be informed of all the information continuously in images and videos on @leflambeaufr|Excellent click|😍😍,205
50,,,"#ptiphotos 
A devotee whispers in the ear of Nandi for the fulfilment of her wishes at a Shiva temple during the holy month of Shravan in Agartala.
#festival #shravan #india #asia #photooftheday #picoftheday",ptiphotos festival shravan india asia photooftheday picoftheday,"|Follow all the international news 24h / 24h, be informed of all the information continuously, in images and videos on @leflambeaufr",119
51,,,"Photos by @choudharyravi 
#ptiphotos 
Clownselors entertain child-patients at the cancer ward of the Chacha Nehru Bal Chikitsalaya in New Delhi. These 'clown carers' in cities such as Delhi and Bengaluru visit hospitals to destress children and help them with their healing process through humour as part of clown therapy.

#clowntherapy #clowns #therapy #photooftheday #ig_daily #igers #hospital #clownselors #delhi #delhigram #indiagram #newdelhi #children",ptiphotos clowntherapy clowns therapy photooftheday ig_daily igers hospital clownselors delhi delhigram indiagram newdelhi children,|Amazing pictures @choudharyravi|Follow all the international news 24h / 24h be informed of all the information continuously in images and videos on @leflambeaufr|Wow!!!❤️❤️❤️Majestic|Thank you 😊😊,170
52,,,"Photo by @shirishshete 
#ptiphotos 
In this file photo dated April 2 2011 cricketer Sachin Tendulkar is carried by fellow team members after the Team India won the 2011 Cricket World Cup at Wankhede Stadium in Mumbai. Indian batting icon Tendulkar has been inducted into the  ICC's (International Cricket Council) Hall of Fame alongside South African pace legend Allan Donald.

#ptiphotos #archive #photooftheday #sachin #sachintendulkar #icc #halloffame #igers #instadaily #india #cricket #sports",ptiphotos ptiphotos archive photooftheday sachin sachintendulkar icc halloffame igers instadaily india cricket sports,|Great shot👍👏👏👏👏👏😍,130
53,,,"#ptiphotos 
Police personnel and teachers clash during 'Vidhan Sabha Gherao March' as they protest for 'Equal Pay for Equal Work' organised by Primary Secondary Teachers Association in Patna.
#protest #patna #teachers #igers #police #india #picoftheday #photooftheday #news",ptiphotos protest patna teachers igers police india picoftheday photooftheday news,|It is miss use of political power|This is not the way!|What all students are going to learn?,222
54,,,"A cyclist loses balance on a caved road created due to monsoon rainfall in Prayagraj. 
#ptiphotos #picoftheday #photooftheday #weather #rain #prayagraj #india",ptiphotos picoftheday photooftheday weather rain prayagraj india,|Looks posed|If it is posed it should atleast be mentioned in the caption and if not then well and good. But then it's rainy day and the cyclist dress doesn't seem affected by losing his balance must say it must have been tough balancing.|Kya road hai Wow🤣😂|Looks staged image to me   can't believe rider missed three craters and decided to jump before 4th one. ?|Yahi hota ha,354
55,,,"Photo by @manvendervlav 
#ptiphotos 
In this combo of two images is a view of the moon during a partial lunar eclipse as seen from New Delhi early Wednesday July 17 2019.

#instagram #lunareclipse #photooftheday #igers #picoftheday #lattergram",ptiphotos instagram lunareclipse photooftheday igers picoftheday lattergram,|its 2019*,139
56,,,"Water water everywhere / Nor any drop to drink!
.
Photos by Jai Prakash Kumar Rupjyoti Sarmah Pitamber Newar.
.
Children and villagers collect potable water amidst flood-affected area following incessant rainfall across North-Eastern states Bihar and West Bengal. #ptiphotos
.
#water #everywhere #flood #climate #change #environment #flood #weather #monsoon #potable #drinkingwater #water #survivors #change #environment #instagram #health #children #handpump",ptiphotos water everywhere flood climate change environment flood weather monsoon potable drinkingwater water survivors change environment instagram health children handpump,|Good Click!,221
57,,,"#ptiphotos 
A woman rows a makeshift raft to move to safer place with her husband and household belongings from the flooded area in Morigaon district of Assam.

#flood #assam #assamfloods #raft #photooftheday
#instadaily #igers #ig_daily #kamrup #assam #indiagram #india",ptiphotos flood assam assamfloods raft photooftheday instadaily igers ig_daily kamrup assam indiagram india,"|Follow all the international news 24h / 24h, be informed of all the information continuously, in images and videos on @leflambeaufr",161
58,,,"#ptiphotos 
An Indian one-horned rhinoceros wades through flood waters at Pobitora Wildlife Sanctuary in Morigaon. 
#rhino #flood #assam #pobitora #photooftheday #instadaily #ig_daily #indiagram #india",ptiphotos rhino flood assam pobitora photooftheday instadaily ig_daily indiagram india,|@priyankachopra,70
59,,,"Photo by Swapan Mahapatra 
#ptiphotos

A chimpanzee seen at an enclosure of Alipore Zoological Garden in Kolkata. 
#chimp #chimpanzee #portrait
#ig_portrait #portraitmood #zoo #animals #photooftheday
#instadaily #ig_daily #kolkata #india",ptiphotos chimp chimpanzee portrait ig_portrait portraitmood zoo animals photooftheday instadaily ig_daily kolkata india,|❤️❤️👌|Lost in thoughts...,172
60,,,"Photo by @_rajusanadi
#ptiphotos

A fisherman casts his net in the Krishna canal following Monsoon rains in Karad Maharashtra. 
#fisherman #fishing #fishingnet #photooftheday #instadaily #igers #ig_daily #instagram #monsoon #rain #indiagram #india",ptiphotos fisherman fishing fishingnet photooftheday instadaily igers ig_daily instagram monsoon rain indiagram india,|@_rajusanadi Nicely done sir!,204
61,,,"#ptiphotos 
Passengers lean out of an overcrowded local train in Patna.
#photooftheday #train #budget #india #asia #instagram #indianrailway #asia #picoftheday",ptiphotos photooftheday train budget india asia instagram indianrailway asia picoftheday,|😱,175
62,,,"#ptiphotos 
Lord Jagannath chariot procession across India. 
#jagannath #festival #rathyatra #photooftheday #igers #ig_daily #instagram #indiagram #india",ptiphotos jagannath festival rathyatra photooftheday igers ig_daily instagram indiagram india,|Jai Jagannath 🙏,131
63,,,"Photo by @sunil.r.khandare 
#ptiphotos

Bollywood actor @team_kangana_ranaut at the trailer launch of upcoming Hindi film ‘Judgementall Hai Kya’ in Mumbai.

#bollywood #kanganaranaut #trailer #judgementallhaikya #celebrity #actor #photooftheday #ig_daily #igers #mumbai #indiagram #india",ptiphotos bollywood kanganaranaut trailer judgementallhaikya celebrity actor photooftheday ig_daily igers mumbai indiagram india,|Wow,166
64,,,"Photos by @sirfanpti 
#ptiphotos 
Over 11000 pilgrims Tuesday paid obeisance at the holy cave shrine of Amarnath in south Kashmir Himalayas as a fresh batch of 4800 yatris left from Jammu base camp for Pahalgam and Baltal camps.
#amarnath #hindu #kashmir #photooftheday #instagram #instadaily #india #asia",ptiphotos amarnath hindu kashmir photooftheday instagram instadaily india asia,|Your snap looks so beautiful..have an amazing wilderness adventure to share? follow us use hashtag explorenepalofficial for a chance to get featured 🙏 🙏,148
65,,,"Photo by Sachil Halde. 
#ptiphotos 
A view of the water logged railway tracks at Nala Sopara of Palghar District. 
#waterlogging #flood #maharashtra #monsoon #rain #rainfalll #train #railway #railwaytracks #photooftheday #ig_daily #igers",ptiphotos waterlogging flood maharashtra monsoon rain rainfalll train railway railwaytracks photooftheday ig_daily igers,|आज लग रहा है नाला सुपार|🙏🤗,122
66,,,"Photos by @miteshbhuvad @shashankparade 
#ptiphotos 
Heavy rain disrupted normal life in Mumbai leading to water-logging and traffic congestion at many places.
#weather #instagram #instadaily #rain #monsoon #mumbai #india #asia",ptiphotos weather instagram instadaily rain monsoon mumbai india asia,|Fantastic work by @miteshbhuvad & @shashankparade !!,237
67,,,"Photo by Subhashis Basu
#ptiphotos

Women catch fish with traditional nets after the release of water from Tilpara barrage on the outskirts of Suri in Birbhum district of West Bengal. 
#fishing #traditional #instadaily
#fish #ig_daily #photooftheday #bestoftheday #westbengal #indiagram #india #women #fishingnet",ptiphotos fishing traditional instadaily fish ig_daily photooftheday bestoftheday westbengal indiagram india women fishingnet,|Nice|Lovely capture,153
